"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年43週"
"集計期間終了週","2023年43週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","15","5","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中央区","31","1","0","3","2","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","66","7","1","14","20","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","","","","","",""
"新宿区","37","6","0","3","6","14","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","","","","","",""
"文京","99","13","0","4","9","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","59","6","0","15","12","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","69","10","0","8","5","10","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","95","12","0","33","16","14","2","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","91","8","0","11","11","12","0","6","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"目黒区","67","4","0","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","196","16","0","19","24","70","0","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","","","","","",""
"世田谷","219","16","0","17","43","23","2","5","0","0","2","2","0","0","0","1","0","0","0","0","0","1","3","","","","","",""
"渋谷区","40","8","0","2","5","6","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","2","","","","","",""
"中野区","107","13","0","7","34","20","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","125","13","0","12","11","21","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"池袋","47","8","0","5","8","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","204","10","0","13","14","14","0","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","103","2","0","13","16","11","1","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","165","15","0","5","11","16","0","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","1","","","","","",""
"練馬区","231","25","1","15","22","32","3","2","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","168","20","0","11","18","28","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","139","9","0","10","5","12","0","8","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","","","","","",""
"江戸川","254","12","1","46","66","29","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","339","29","0","19","31","32","0","10","1","2","1","1","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"町田市","85","10","0","11","27","20","0","1","1","2","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","54","11","0","0","6","4","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","111","10","0","5","8","9","0","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","219","21","0","7","32","15","2","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"多摩府中","523","45","1","19","74","36","0","9","0","2","1","1","1","1","0","0","0","0","0","0","0","6","3","","","","","",""
"多摩小平","341","19","0","40","65","39","1","9","1","4","0","0","0","1","0","2","0","0","0","0","0","1","4","","","","","",""
"島しょ","2","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4301","390","4","371","614","532","18","94","6","25","9","6","3","2","0","21","0","0","0","0","0","14","22","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年43週"
"集計期間終了週","2023年43週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","18","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","15","1","0","0","5","10","0","2","0","1","0","0","2","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","79","8","0","7","8","4","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","","","","","",""
"新宿区","56","8","0","6","10","11","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","","","","","",""
"文京","85","5","0","5","6","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","53","3","0","12","7","4","0","4","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","67","16","0","1","8","4","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","84","10","0","24","12","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","81","8","0","7","6","9","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","54","5","0","1","4","4","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","204","14","0","21","15","43","0","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"世田谷","207","19","0","15","23","23","0","10","0","0","1","0","0","0","0","5","0","0","0","0","0","0","1","","","","","",""
"渋谷区","32","5","0","1","3","4","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","2","2","","","","","",""
"中野区","109","8","0","7","28","18","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","103","14","0","7","3","24","0","1","0","2","2","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","52","11","0","5","6","5","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"北区","187","17","0","10","17","10","2","4","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","87","6","0","11","4","14","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","146","15","0","8","5","17","0","3","2","1","0","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"練馬区","183","22","0","13","15","21","1","5","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","152","11","0","14","21","27","0","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","119","8","0","10","10","11","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","2","1","","","","","",""
"江戸川","230","21","0","49","56","16","0","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","318","23","0","15","38","31","1","5","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"町田市","85","13","0","2","21","15","0","6","1","1","1","1","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"西多摩","65","11","0","2","8","7","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","108","12","0","5","5","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","188","21","0","2","27","6","1","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"多摩府中","492","37","0","16","78","36","4","8","1","2","0","2","0","1","0","0","0","0","0","0","0","3","4","","","","","",""
"多摩小平","321","13","0","38","51","28","1","8","1","3","0","0","0","0","0","3","0","0","0","0","0","1","4","","","","","",""
"島しょ","1","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3981","374","0","315","501","430","13","90","8","24","16","7","3","3","0","23","1","0","2","0","0","10","27","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年43週"
"集計期間終了週","2023年43週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","33","7","0","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","3","0","2","2","2"
"中央区","46","2","0","3","7","18","0","2","0","1","0","0","2","0","0","1","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","145","15","1","21","28","7","2","3","0","0","0","0","0","0","0","0","0","0","1","0","0","4","1","9","6","0","1","1","1"
"新宿区","93","14","0","9","16","25","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","2","2","11","7","2","2","2","2"
"文京","184","18","0","9","15","19","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","7","4","1","1","1","1"
"台東","112","9","0","27","19","12","0","4","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","136","26","0","9","13","14","0","2","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","8","5","1","1","1","1"
"江東区","179","22","0","57","28","24","3","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","172","16","0","18","17","21","0","10","0","1","2","0","0","0","0","2","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","121","9","0","5","14","11","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","400","30","0","40","39","113","0","7","0","2","0","0","0","0","0","3","0","0","0","0","0","0","3","21","13","2","1","1","1"
"世田谷","426","35","0","32","66","46","2","15","0","0","3","2","0","0","0","6","0","0","0","0","0","1","4","24","15","2","2","2","2"
"渋谷区","72","13","0","3","8","10","0","0","0","3","1","0","0","0","0","3","0","0","0","0","0","3","4","7","4","1","1","1","1"
"中野区","216","21","0","14","62","38","1","7","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","228","27","0","19","14","45","0","8","0","2","2","3","0","1","0","0","0","0","0","0","0","0","1","17","11","1","2","2","2"
"池袋","99","19","0","10","14","11","0","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","391","27","0","23","31","24","2","7","1","2","1","1","0","0","0","1","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","190","8","0","24","20","25","1","8","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","311","30","0","13","16","33","0","4","3","1","0","0","0","0","0","3","0","0","0","0","0","0","4","16","10","2","1","1","1"
"練馬区","414","47","1","28","37","53","4","7","0","3","3","0","0","0","0","2","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","320","31","0","25","39","55","1","5","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","258","17","0","20","15","23","0","9","0","0","0","0","0","0","0","4","0","0","1","0","0","3","1","13","8","1","1","1","1"
"江戸川","484","33","1","95","122","45","1","4","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","657","52","0","34","69","63","1","15","1","2","2","1","1","0","0","2","0","0","0","0","0","0","3","18","11","2","1","1","1"
"町田市","170","23","0","13","48","35","0","7","2","3","1","2","0","0","0","3","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","119","22","0","2","14","11","1","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","14","8","1","1","1","1"
"南多摩","219","22","0","10","13","17","2","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","407","42","0","9","59","21","3","11","0","1","3","0","0","0","0","1","0","0","0","0","0","0","5","21","14","2","1","1","1"
"多摩府中","1015","82","1","35","152","72","4","17","1","4","1","3","1","2","0","0","0","0","0","0","0","9","7","33","21","3","3","3","3"
"多摩小平","662","32","0","78","116","67","2","17","2","7","0","0","0","1","0","5","0","0","0","0","0","2","8","22","14","2","2","2","2"
"島しょ","3","13","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","8282","764","4","686","1115","962","31","184","14","49","25","13","6","5","0","44","1","0","2","0","0","24","49","416","261","39","25","25","25"


