"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年40週
"集計期間終了週",2014年40週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","14","17","31","411"
"RSウイルス感染症","127","84","211","262"
"咽頭結膜熱","28","25","53","262"
"Ａ群溶血性レンサ球菌咽頭炎","200","187","387","262"
"感染性胃腸炎","558","412","970","262"
"水痘","57","57","114","262"
"手足口病","109","85","194","262"
"伝染性紅斑","45","49","94","262"
"突発性発しん","79","70","149","262"
"百日咳","2","2","4","262"
"ヘルパンギーナ","83","64","147","262"
"流行性耳下腺炎","47","27","74","262"
"不明発しん症","16","10","26","262"
"川崎病","0","3","3","262"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","8","11","19","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","3","4","7","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","0","0","0","25"
