"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2000年32週
"集計期間終了週",2000年32週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","11","13","24","142"
"Ａ群溶血性レンサ球菌咽頭炎","15","8","23","142"
"感染性胃腸炎","102","86","188","142"
"水痘","36","29","65","142"
"手足口病","168","169","337","142"
"伝染性紅斑","15","9","24","142"
"突発性発しん","31","23","54","142"
"百日咳","2","0","2","142"
"風しん","1","2","3","142"
"ヘルパンギーナ","136","116","252","142"
"麻しん（成人麻しん以外）","6","3","9","142"
"流行性耳下腺炎","47","53","100","142"
"不明発しん症","11","11","22","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","21","16","37","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
