"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年42週
"集計期間終了週",2008年42週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5","9","14","285"
"RSウイルス感染症","53","43","96","147"
"咽頭結膜熱","11","7","18","147"
"Ａ群溶血性レンサ球菌咽頭炎","85","70","155","147"
"感染性胃腸炎","268","247","515","147"
"水痘","46","42","88","147"
"手足口病","66","75","141","147"
"伝染性紅斑","4","2","6","147"
"突発性発しん","54","42","96","147"
"百日咳","2","1","3","147"
"ヘルパンギーナ","17","12","29","147"
"流行性耳下腺炎","60","44","104","147"
"不明発しん症","2","9","11","147"
"川崎病","0","0","0","147"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","4","4","8","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","3","3","6","24"
"クラミジア肺炎(オウム病は除く)","2","0","2","24"
