"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年32週
"集計期間終了週",2023年32週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","213","203","416","397"
"新型コロナウイルス感染症（COVID-19）","1901","2144","4045","397"
"RSウイルス感染症","60","63","123","250"
"咽頭結膜熱","82","54","136","250"
"Ａ群溶血性レンサ球菌咽頭炎","140","132","272","250"
"感染性胃腸炎","370","326","696","250"
"水痘","11","15","26","250"
"手足口病","69","52","121","250"
"伝染性紅斑","0","1","1","250"
"突発性発しん","17","28","45","250"
"ヘルパンギーナ","169","151","320","250"
"流行性耳下腺炎","9","0","9","250"
"不明発しん症","9","6","15","250"
"川崎病","1","2","3","250"
"急性出血性結膜炎","0","0","0","35"
"流行性角結膜炎","12","6","18","35"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","3","1","4","25"
