"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年10月"
"集計期間終了月","2004年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","2","0"
"1～4歳","0","0","0","0","0","0","10","11","0"
"5～9歳","0","0","0","0","0","0","3","1","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","2","0","0","2","0","0","1","0","0"
"20～24歳","14","3","5","9","0","0","3","0","0"
"25～29歳","25","7","4","17","0","0","3","0","0"
"30～34歳","10","8","7","17","0","0","0","0","0"
"35～39歳","12","9","5","8","0","1","0","0","0"
"40～44歳","15","4","3","3","0","1","0","0","0"
"45～49歳","6","3","2","4","0","0","2","2","0"
"50～54歳","7","3","0","3","0","0","1","1","1"
"55～59歳","2","5","2","4","0","0","5","0","0"
"60～64歳","3","0","1","3","0","0","3","3","0"
"65～69歳","0","0","0","1","0","0","7","4","0"
"70歳以上","1","1","0","0","0","0","48","1","0"
"合計","97","43","29","71","0","2","98","25","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年10月"
"集計期間終了月","2004年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","1","0"
"1～4歳","0","0","0","0","0","0","3","6","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","0","1","0"
"15～19歳","11","2","1","6","2","0","0","1","0"
"20～24歳","35","5","6","3","5","0","0","0","0"
"25～29歳","19","7","1","3","6","0","3","0","0"
"30～34歳","13","13","2","2","4","0","1","1","0"
"35～39歳","5","9","0","3","6","0","0","0","0"
"40～44歳","2","3","0","1","1","0","0","0","0"
"45～49歳","0","3","0","0","4","0","1","0","0"
"50～54歳","1","0","1","1","5","0","1","0","0"
"55～59歳","0","3","0","0","0","0","0","1","0"
"60～64歳","0","1","0","0","0","0","5","2","0"
"65～69歳","0","0","0","0","0","0","3","1","1"
"70歳以上","0","1","0","0","0","0","11","2","1"
"合計","86","47","11","19","33","0","29","17","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年10月"
"集計期間終了月","2004年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","3","0"
"1～4歳","0","0","0","0","0","0","13","17","0"
"5～9歳","0","0","0","0","0","0","4","2","0"
"10～14歳","0","0","0","0","0","0","2","1","0"
"15～19歳","13","2","1","8","2","0","1","1","0"
"20～24歳","49","8","11","12","5","0","3","0","0"
"25～29歳","44","14","5","20","6","0","6","0","0"
"30～34歳","23","21","9","19","4","0","1","1","0"
"35～39歳","17","18","5","11","6","1","0","0","0"
"40～44歳","17","7","3","4","1","1","0","0","0"
"45～49歳","6","6","2","4","4","0","3","2","0"
"50～54歳","8","3","1","4","5","0","2","1","1"
"55～59歳","2","8","2","4","0","0","5","1","0"
"60～64歳","3","1","1","3","0","0","8","5","0"
"65～69歳","0","0","0","1","0","0","10","5","1"
"70歳以上","1","2","0","0","0","0","59","3","1"
"合計","183","90","40","90","33","2","127","42","3"
"定点数","41","41","41","41","41","41","25","25","25"


