"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年21週
"集計期間終了週",2009年21週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","93","66","159","288"
"RSウイルス感染症","3","2","5","148"
"咽頭結膜熱","25","20","45","148"
"Ａ群溶血性レンサ球菌咽頭炎","159","139","298","148"
"感染性胃腸炎","439","391","830","148"
"水痘","106","86","192","148"
"手足口病","10","12","22","148"
"伝染性紅斑","30","25","55","148"
"突発性発しん","54","57","111","148"
"百日咳","1","3","4","148"
"ヘルパンギーナ","4","9","13","148"
"流行性耳下腺炎","75","61","136","148"
"不明発しん症","7","13","20","148"
"川崎病","0","0","0","148"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","6","13","38"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","3","4","7","24"
"クラミジア肺炎(オウム病は除く)","0","3","3","24"
