"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年10週
"集計期間終了週",2001年10週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","400","431","831","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","3","0","3","142"
"Ａ群溶血性レンサ球菌咽頭炎","31","39","70","142"
"感染性胃腸炎","512","481","993","142"
"水痘","105","97","202","142"
"手足口病","5","7","12","142"
"伝染性紅斑","41","23","64","142"
"突発性発しん","32","36","68","142"
"百日咳","0","0","0","142"
"風しん","3","0","3","142"
"ヘルパンギーナ","3","1","4","142"
"麻しん（成人麻しん以外）","6","6","12","142"
"流行性耳下腺炎","75","74","149","142"
"不明発しん症","6","2","8","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","4","6","10","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","1","2","25"
