"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年8週
"集計期間終了週",2023年8週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1858","1641","3499","410"
"RSウイルス感染症","7","4","11","257"
"咽頭結膜熱","19","13","32","257"
"Ａ群溶血性レンサ球菌咽頭炎","49","56","105","257"
"感染性胃腸炎","778","686","1464","257"
"水痘","5","6","11","257"
"手足口病","5","5","10","257"
"伝染性紅斑","0","2","2","257"
"突発性発しん","24","18","42","257"
"ヘルパンギーナ","0","0","0","257"
"流行性耳下腺炎","8","4","12","257"
"不明発しん症","4","2","6","257"
"川崎病","0","3","3","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","2","1","3","38"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","4","7","11","25"
