"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年6週"
"集計期間終了週","2007年6週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","5","4","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","7","7","2","0","19","6","2","1","20","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"1歳","34","9","3","6","46","11","2","2","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2歳","33","2","8","9","40","27","2","0","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"3歳","44","0","1","9","38","12","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"4歳","60","0","3","17","37","19","1","9","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","64","0","3","22","42","20","0","4","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"6歳","73","1","3","22","34","15","0","5","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"7歳","60","0","2","15","26","3","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","62","0","1","13","21","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","45","0","0","9","18","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","243","0","1","15","35","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15～19歳","103","0","0","3","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","91","1","0","10","58","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1"
"30～39歳","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"40～49歳","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50～59歳","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1159","24","27","150","431","126","7","36","33","0","0","2","0","14","5","1","0","8","0","0","1","0","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年6週"
"集計期間終了週","2007年6週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","1","3","0","0","1","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"～1歳","12","6","1","0","25","9","1","1","15","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1歳","30","4","3","1","45","15","0","1","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"2歳","47","3","1","3","31","21","3","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","34","0","4","7","27","14","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","61","0","3","17","50","19","0","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5歳","60","0","4","15","33","15","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6歳","44","0","0","22","35","11","0","2","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"7歳","50","0","2","15","14","3","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","48","0","0","17","9","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","43","0","1","4","19","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10～14歳","220","0","1","10","32","1","1","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15～19歳","61","0","0","4","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","108","1","1","19","101","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"30～39歳","124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"40～49歳","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1085","17","21","134","439","111","7","37","30","0","0","0","1","6","3","1","0","5","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年6週"
"集計期間終了週","2007年6週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","6","7","0","0","6","3","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"～1歳","19","13","3","0","44","15","3","2","35","0","0","1","1","0","0","1","0","0","0","0","0","0","0"
"1歳","64","13","6","7","91","26","2","3","22","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"2歳","80","5","9","12","71","48","5","5","3","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"3歳","78","0","5","16","65","26","1","4","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"4歳","121","0","6","34","87","38","1","13","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"5歳","124","0","7","37","75","35","0","5","0","0","0","0","0","3","1","0","0","1","0","0","0","0","0"
"6歳","117","1","3","44","69","26","0","7","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0"
"7歳","110","0","4","30","40","6","0","14","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"8歳","110","0","1","30","30","3","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","88","0","1","13","37","2","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10～14歳","463","0","2","25","67","6","1","7","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"15～19歳","164","0","0","7","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","199","2","1","29","159","3","1","1","0","0","0","0","0","1","0","0","0","3","0","0","0","0","1"
"30～39歳","223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"40～49歳","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50～59歳","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"80歳以上","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2244","41","48","284","870","237","14","73","63","0","0","2","1","20","8","2","0","13","0","0","1","0","1"
"定点数","280","141","141","141","141","141","141","141","141","141","141","141","141","141","141","141","14","14","23","23","23","23","23"


