"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年51週"
"集計期間終了週","2011年51週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","1","16","0","0","20","7","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","12","3","4","168","21","0","0","28","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","7","27","10","1","556","51","5","1","38","0","2","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","8","8","5","17","345","45","2","6","6","0","1","4","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","6","2","9","25","274","70","6","3","1","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","8","3","14","33","247","56","1","6","0","0","0","7","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"5歳","6","2","6","65","197","60","1","6","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","15","1","7","49","170","41","2","5","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","15","0","2","55","130","17","0","0","0","1","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","13","0","2","42","119","9","0","3","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","13","0","1","18","102","4","0","2","0","1","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10～14歳","17","0","0","38","198","7","2","0","0","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15～19歳","6","0","1","5","36","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","7","0","3","14","160","1","0","0","0","2","2","2","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"30～39歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0"
"40～49歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"合計","145","71","63","366","2722","389","19","32","74","4","6","46","8","1","0","10","1","1","17","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年51週"
"集計期間終了週","2011年51週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","1","14","1","0","19","3","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","14","0","0","135","14","1","0","33","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","20","11","9","505","45","6","1","59","0","0","3","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","6","11","10","10","328","46","1","2","4","0","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","3","9","6","24","269","51","3","6","2","0","0","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","5","2","9","40","227","60","0","7","1","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","10","0","10","41","179","65","4","3","1","0","0","4","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"6歳","6","2","6","50","151","30","1","2","1","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","17","0","0","39","128","10","0","4","0","0","0","8","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"8歳","15","0","3","29","97","7","0","1","0","0","1","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","15","1","1","29","71","4","0","1","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10～14歳","15","0","2","37","161","7","0","0","0","0","0","2","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"15～19歳","3","0","0","3","38","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","7","0","3","24","383","1","0","0","0","2","2","2","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0"
"30～39歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","1","0","0","0","0","0","0","0","0","0"
"40～49歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","146","73","62","335","2691","343","16","27","102","3","5","39","11","2","0","14","1","1","16","0","1","0","0","0","0","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年51週"
"集計期間終了週","2011年51週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","2","30","1","0","39","10","0","0","2","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","2","26","3","4","303","35","1","0","61","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","8","47","21","10","1061","96","11","2","97","0","2","7","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
