"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2019年42週"
"集計期間終了週","2019年42週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","6","6","2","11","24","3","24","1","2","6","1","0","0","0","2","0","0","1","0","0","0","","","","","",""
"区南部","5","7","0","19","44","3","17","3","5","9","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","9","10","2","11","40","1","34","0","3","2","1","2","0","0","1","0","0","1","0","0","1","","","","","",""
"区西部","3","9","3","28","31","0","5","0","8","1","2","0","0","0","0","0","0","0","0","0","1","","","","","",""
"区西北部","17","7","4","20","38","1","33","0","2","19","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","19","17","2","15","62","12","14","4","6","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","9","4","2","19","46","3","13","0","1","5","1","0","1","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","3","0","2","8","2","14","0","1","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","17","20","8","45","43","8","38","0","2","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","4","1","1","6","15","6","8","0","1","1","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","18","7","4","20","32","4","41","1","10","4","0","4","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","1","8","10","27","31","1","41","1","5","3","4","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","108","99","38","223","414","44","283","11","46","57","15","8","1","0","5","1","0","3","0","0","2","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2019年42週"
"集計期間終了週","2019年42週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","11","3","2","9","23","2","12","1","4","5","1","2","0","0","2","0","0","1","0","0","1","","","","","",""
"区南部","13","2","1","19","44","2","21","2","7","6","4","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","16","6","5","18","39","1","29","1","3","5","1","1","0","0","2","0","0","1","0","0","1","","","","","",""
"区西部","4","5","2","19","32","1","4","0","4","1","2","1","0","0","0","0","0","1","0","0","1","","","","","",""
"区西北部","17","3","1","22","28","5","28","0","3","15","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","21","7","2","14","38","8","15","7","11","8","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","12","2","2","16","21","1","10","3","5","3","1","0","1","0","1","2","1","0","0","0","0","","","","","",""
"西多摩","1","3","0","3","7","2","7","0","2","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","9","11","2","36","53","8","33","2","6","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","3","4","2","6","14","3","5","1","4","3","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","20","4","5","13","20","4","30","3","8","1","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","8","6","1","21","32","1","32","1","6","2","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","135","56","25","196","351","38","227","22","63","53","15","10","1","0","9","3","1","4","0","0","3","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2019年42週"
"集計期間終了週","2019年42週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","17","9","2","20","47","5","36","1","6","11","1","2","0","0","2","0","0","1","0","0","1","32","20","2","4","4","0"
"区南部","18","9","1","38","88","5","38","5","12","15","4","0","0","0","2","0","0","0","0","0","0","32","20","3","1","1","0"
"区西南部","25","16","7","29","79","2","63","1","6","7","2","3","0","0","3","0","0","1","0","0","1","40","25","4","3","3","0"
"区西部","7","14","5","47","63","1","9","0","12","2","2","1","0","0","0","0","0","1","0","0","1","39","25","2","4","4","0"
"区西北部","34","10","5","42","66","6","61","0","5","34","2","2","0","0","0","0","0","0","0","0","0","56","35","6","2","2","0"
"区東北部","40","24","2","29","100","20","29","11","17","11","0","1","0","0","1","0","0","0","0","0","0","39","24","4","1","1","0"
"区東部","21","6","2","35","67","4","23","3","6","8","1","0","1","0","2","2","1","0","0","0","0","41","26","4","1","1","0"
"西多摩","1","6","0","5","15","4","21","0","3","1","0","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","26","31","10","81","96","16","71","2","8","6","1","0","0","0","0","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","7","5","3","12","29","9","13","1","5","4","1","0","0","0","0","0","0","1","0","0","0","21","14","2","1","1","0"
"北多摩南部","38","11","9","33","52","8","71","4","18","5","0","6","0","0","0","1","0","0","0","0","0","32","20","3","1","1","0"
"北多摩北部","9","14","11","48","63","1","73","1","11","5","6","1","0","0","1","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
