"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年32週
"集計期間終了週",2002年32週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","15","15","30","142"
"Ａ群溶血性レンサ球菌咽頭炎","8","8","16","142"
"感染性胃腸炎","108","85","193","142"
"水痘","31","32","63","142"
"手足口病","57","45","102","142"
"伝染性紅斑","6","15","21","142"
"突発性発しん","37","35","72","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","84","82","166","142"
"麻しん（成人麻しん以外）","4","2","6","142"
"流行性耳下腺炎","41","33","74","142"
"不明発しん症","3","9","12","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","22","5","27","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","2","4","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","1","1","25"
