"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年18週"
"集計期間終了週","2011年18週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","22","1","1","4","21","7","0","7","0","0","0","1","1","0","0","2","0","0","0","0","0","","","","","",""
"区南部","22","3","8","21","72","9","0","4","7","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"区西南部","28","0","2","27","62","7","1","4","10","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","21","1","0","11","46","7","0","5","6","0","1","4","0","0","0","1","0","0","0","0","0","","","","","",""
"区西北部","40","0","4","23","87","15","0","7","9","1","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","48","0","1","18","72","9","1","6","4","0","0","3","1","0","0","2","0","0","1","0","0","","","","","",""
"区東部","27","3","6","20","75","16","0","7","7","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","13","0","2","1","17","4","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","42","1","5","41","171","31","1","10","10","1","1","11","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","22","0","1","5","45","8","1","1","2","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","8","0","2","9","56","12","0","2","5","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","17","0","3","22","46","13","0","7","3","0","1","4","0","1","0","4","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","310","9","35","202","770","138","4","61","63","2","4","36","6","1","0","10","1","0","2","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年18週"
"集計期間終了週","2011年18週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","27","1","2","4","21","3","1","3","0","0","0","1","1","0","0","2","0","0","0","0","0","","","","","",""
"区南部","8","1","2","15","63","8","0","4","3","0","0","2","1","0","0","1","0","0","0","0","0","","","","","",""
"区西南部","23","1","2","11","60","7","1","4","1","0","0","5","1","0","0","2","0","0","0","0","0","","","","","",""
"区西部","14","1","1","8","56","6","1","2","1","0","1","2","0","0","0","1","0","0","0","0","0","","","","","",""
"区西北部","26","0","2","22","74","25","0","7","5","4","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","50","0","1","23","73","6","2","4","4","0","0","3","1","1","0","2","0","0","5","0","0","","","","","",""
"区東部","10","3","4","29","63","16","3","11","5","0","1","1","1","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","12","0","1","4","20","5","0","1","1","0","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","37","1","1","33","148","34","1","6","11","1","2","7","3","0","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","26","0","1","5","36","10","1","2","4","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","11","0","2","9","64","12","1","4","7","1","0","1","0","0","0","3","0","0","0","0","0","","","","","",""
"北多摩北部","11","0","6","25","40","14","1","6","4","0","1","5","0","1","0","1","0","0","4","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","256","8","25","188","718","146","12","54","46","6","6","31","10","2","0","15","1","0","9","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年18週"
"集計期間終了週","2011年18週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","49","1","3","8","42","10","1","10","0","0","0","1","1","0","0","4","0","0","0","0","0","30","18","2","4","4","0"
"区南部","30","4","10","36","135","17","0","8","10","0","0","4","1","0","0","1","0","0","0","0","0","32","20","3","1","1","0"
"区西南部","51","1","2","38","122","14","1","8","11","0","0","6","3","0","0","2","0","0","0","0","0","40","25","3","2","3","0"
"区西部","35","1","1","19","102","13","1","7","7","0","1","6","0","0","0","2","0","0","0","0","0","39","25","4","4","4","0"
