"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年17週"
"集計期間終了週","2011年17週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","0","1","0","18","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","8","2","3","1","87","10","1","2","25","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","22","2","12","9","182","19","2","6","41","1","2","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2歳","25","0","6","19","115","22","1","6","7","0","0","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","49","1","7","48","141","28","0","8","1","0","0","4","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","65","0","4","55","108","18","0","12","0","0","0","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","86","0","1","56","81","14","0","14","0","0","0","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","90","0","1","66","74","3","0","5","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","104","0","1","34","50","12","0","13","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","72","0","0","30","38","3","0","9","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","68","0","0","22","29","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","129","0","1","39","83","4","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","33","0","0","2","18","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","40","0","0","9","53","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
