"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年21週
"集計期間終了週",2007年21週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","18","19","37","284"
"RSウイルス感染症","2","1","3","149"
"咽頭結膜熱","51","48","99","149"
"Ａ群溶血性レンサ球菌咽頭炎","239","176","415","149"
"感染性胃腸炎","508","422","930","149"
"水痘","150","133","283","149"
"手足口病","9","12","21","149"
"伝染性紅斑","53","56","109","149"
"突発性発しん","58","45","103","149"
"百日咳","1","0","1","149"
"風しん","4","1","5","149"
"ヘルパンギーナ","25","18","43","149"
"麻しん（成人麻しん以外）","17","11","28","149"
"流行性耳下腺炎","20","17","37","149"
"不明発しん症","11","2","13","149"
"川崎病","0","3","3","149"
"急性出血性結膜炎","0","2","2","39"
"流行性角結膜炎","12","12","24","39"
"細菌性髄膜炎","4","0","4","24"
"無菌性髄膜炎","0","1","1","24"
"マイコプラズマ肺炎","1","5","6","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"成人麻しん","17","9","26","24"
