"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年50週
"集計期間終了週",2024年50週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3796","3460","7256","418"
"新型コロナウイルス感染症（COVID-19）","428","496","924","418"
"RSウイルス感染症","46","28","74","264"
"咽頭結膜熱","43","43","86","264"
"Ａ群溶血性レンサ球菌咽頭炎","407","319","726","264"
"感染性胃腸炎","794","736","1530","264"
"水痘","60","55","115","264"
"手足口病","156","121","277","264"
"伝染性紅斑","360","389","749","264"
"突発性発しん","38","28","66","264"
"ヘルパンギーナ","2","0","2","264"
"流行性耳下腺炎","10","5","15","264"
"不明発しん症","3","4","7","264"
"川崎病","0","0","0","264"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","17","13","30","39"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","32","31","63","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","59","38","97","25"
"COVID-19入院","42","37","79","25"
