"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年41週
"集計期間終了週",2022年41週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","0","2","411"
"RSウイルス感染症","118","110","228","258"
"咽頭結膜熱","8","4","12","258"
"Ａ群溶血性レンサ球菌咽頭炎","12","17","29","258"
"感染性胃腸炎","371","305","676","258"
"水痘","6","4","10","258"
"手足口病","189","150","339","258"
"伝染性紅斑","0","0","0","258"
"突発性発しん","24","26","50","258"
"ヘルパンギーナ","36","40","76","258"
"流行性耳下腺炎","3","3","6","258"
"不明発しん症","3","1","4","258"
"川崎病","3","0","3","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","3","6","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","1","1","25"
