"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2002年12月"
"集計期間終了月","2002年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","8","0","0","1","0","0","0","0","0","",""
"みなと","4","3","0","3","1","1","0","0","0","",""
"新宿区","11","0","0","15","0","0","32","4","4","",""
"文京","0","0","0","0","0","0","11","12","0","",""
"台東","0","0","1","0","0","0","0","0","0","",""
"墨田区","3","1","0","6","0","0","6","0","0","",""
"江東区","15","7","3","18","0","1","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","1","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","14","0","0","",""
"渋谷区","6","1","2","1","0","0","11","18","0","",""
"中野区","1","0","0","3","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","18","6","9","8","0","0","6","5","0","",""
"長崎","0","0","0","0","0","0","0","0","0","",""
"北区","1","0","1","1","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","0","0","0","1","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","1","1","1","3","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","4","0","3","",""
"秋川","0","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"多摩川","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","4","1","2","11","0","0","0","0","0","",""
"村山大和","0","0","0","0","0","0","0","0","0","",""
"府中小金井","0","0","0","0","0","0","0","0","0","",""
"狛江調布","0","0","0","0","0","0","0","0","0","",""
"三鷹武蔵野","0","1","0","3","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"多摩東村山","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","72","22","19","74","1","2","84","39","7","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2002年12月"
"集計期間終了月","2002年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","1","0","0","",""
"中央区","0","3","0","0","0","0","0","0","0","",""
"みなと","1","2","0","0","0","0","0","0","0","",""
"新宿区","25","10","4","6","0","0","14","11","2","",""
"文京","0","0","0","0","0","0","2","4","0","",""
"台東","34","12","6","5","21","0","0","0","0","",""
"墨田区","1","0","0","0","0","0","5","0","0","",""
"江東区","5","0","0","1","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","1","1","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","10","0","0","",""
"渋谷区","0","1","0","0","0","0","6","13","0","",""
"中野区","0","0","0","0","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","9","1","2","2","1","0","1","3","0","",""
"長崎","0","0","0","0","0","0","0","0","0","",""
"北区","1","0","0","0","0","0","0","0","0","",""
"荒川区","4","1","0","0","1","0","0","0","0","",""
"板橋区","0","0","0","0","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","2","0","0","1","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","10","4","0","1","5","0","8","0","1","",""
"秋川","0","0","0","0","0","0","0","0","0","",""
"町田市","0","1","0","0","1","0","0","0","0","",""
"多摩川","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","8","1","1","4","1","0","0","0","0","",""
"村山大和","0","0","0","0","0","0","0","0","0","",""
"府中小金井","0","0","0","0","0","0","0","0","0","",""
"狛江調布","0","0","0","0","0","0","0","0","0","",""
"三鷹武蔵野","0","0","0","0","1","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","1","0","0","",""
"多摩東村山","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","100","37","14","20","31","0","48","31","3","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2002年12月"
"集計期間終了月","2002年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","1","0","0","0","2"
"中央区","8","3","0","1","0","0","0","0","0","2","0"
"みなと","5","5","0","3","1","1","0","0","0","2","1"
"新宿区","36","10","4","21","0","0","46","15","6","5","2"
"文京","0","0","0","0","0","0","13","16","0","1","1"
"台東","34","12","7","5","21","0","0","0","0","4","0"
"墨田区","4","1","0","6","0","0","11","0","0","1","1"
"江東区","20","7","3","19","0","1","0","0","0","3","0"
"品川区","0","0","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","0","2","1","0","0","0","0","0","0","3","1"
"世田谷","0","0","0","0","0","0","24","0","0","0","2"
"渋谷区","6","2","2","1","0","0","17","31","0","3","2"
"中野区","1","0","0","3","0","0","0","0","0","1","1"
"杉並","0","0","0","0","0","0","0","0","0","0","1"
"池袋","27","7","11","10","1","0","7","8","0","3","1"
"長崎","0","0","0","0","0","0","0","0","0","0","0"
"北区","2","0","1","1","0","0","0","0","0","1","0"
"荒川区","4","1","0","0","1","0","0","0","0","1","0"
"板橋区","0","0","0","1","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","3","1","1","4","0","0","0","0","0","1","0"
"葛飾区","0","0","0","0","0","0","0","0","0","0","1"
"江戸川","0","0","0","0","0","0","0","0","0","0","0"
"八王子","10","4","0","1","5","0","12","0","4","3","1"
"秋川","0","0","0","0","0","0","0","0","0","0","0"
"町田市","0","1","0","0","1","0","0","0","0","1","0"
"多摩川","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","12","2","3","15","1","0","0","0","0","2","1"
"村山大和","0","0","0","0","0","0","0","0","0","0","0"
"府中小金井","0","0","0","0","0","0","0","0","0","0","1"
"狛江調布","0","0","0","0","0","0","0","0","0","0","0"
"三鷹武蔵野","0","1","0","3","1","0","0","0","0","1","1"
"多摩小平","0","0","0","0","0","0","1","0","0","0","1"
"多摩東村山","0","0","0","0","0","0","0","0","0","0","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","172","59","33","94","32","2","132","70","10","41","25"


