"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2010年2月"
"集計期間終了月","2010年2月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","32","30","10","16","0","0","6","1","0","",""
"区南部","5","0","0","1","0","0","1","0","0","",""
"区西南部","6","3","0","1","0","0","2","0","0","",""
"区西部","35","11","24","20","0","2","27","1","1","",""
"区西北部","18","6","8","11","0","1","3","9","0","",""
"区東北部","1","2","0","2","0","0","1","5","0","",""
"区東部","15","6","4","10","0","0","2","0","1","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","2","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","112","58","46","61","0","3","45","16","2","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2010年2月"
"集計期間終了月","2010年2月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","15","11","3","1","3","0","0","2","0","",""
"区南部","0","0","0","0","0","0","0","0","0","",""
"区西南部","3","7","11","1","0","0","2","0","0","",""
"区西部","7","5","10","2","3","0","16","1","0","",""
"区西北部","16","10","3","3","6","0","0","0","0","",""
"区東北部","2","2","0","0","0","0","2","7","0","",""
"区東部","4","1","2","0","0","1","0","2","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","12","2","1","0","2","0","0","0","0","",""
"北多摩西部","14","0","1","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","1","0","0","",""
"北多摩北部","0","2","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","73","40","31","7","14","1","21","12","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2010年2月"
"集計期間終了月","2010年2月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","47","41","13","17","3","0","6","3","0","10","4"
"区南部","5","0","0","1","0","0","1","0","0","3","1"
"区西南部","9","10","11","2","0","0","4","0","0","5","2"
"区西部","42","16","34","22","3","2","43","2","1","11","4"
"区西北部","34","16","11","14","6","1","3","9","0","6","2"
"区東北部","3","4","0","2","0","0","3","12","0","3","1"
"区東部","19","7","6","10","0","1","2","2","1","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","12","2","1","0","2","0","0","0","0","5","1"
"北多摩西部","14","0","1","0","0","0","0","0","0","2","1"
"北多摩南部","0","0","0","0","0","0","3","0","0","3","2"
"北多摩北部","0","2","0","0","0","0","1","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","185","98","77","68","14","4","66","28","2","55","23"


