"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年7週"
"集計期間終了週","2011年7週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","12","9","0","0","14","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","40","7","0","0","86","8","0","2","30","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","106","4","10","5","205","24","2","2","35","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","126","8","7","21","151","26","2","0","5","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","190","2","13","29","110","23","0","6","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","302","3","7","52","138","22","2","9","0","1","0","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","283","0","5","54","125","15","1","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","327","0","3","56","105","24","1","10","0","1","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","347","0","0","30","89","5","1","9","0","0","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","280","0","0","28","81","3","0","4","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","240","0","0","24","67","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10～14歳","637","0","1","35","168","5","0","3","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","71","0","0","6","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","98","0","0","10","109","1","1","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"合計","3452","33","46","350","1477","161","10","52","72","4","0","40","11","1","0","3","1","1","9","1","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年7週"
"集計期間終了週","2011年7週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

