"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年11週
"集計期間終了週",2017年11週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2145","2072","4217","413"
"RSウイルス感染症","19","17","36","260"
"咽頭結膜熱","36","22","58","260"
"Ａ群溶血性レンサ球菌咽頭炎","320","299","619","260"
"感染性胃腸炎","1100","1004","2104","260"
"水痘","41","42","83","260"
"手足口病","9","1","10","260"
"伝染性紅斑","9","8","17","260"
"突発性発しん","58","80","138","260"
"百日咳","0","1","1","260"
"ヘルパンギーナ","3","0","3","260"
"流行性耳下腺炎","37","27","64","260"
"不明発しん症","8","7","15","260"
"川崎病","5","2","7","260"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","6","6","12","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","4","8","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","9","7","16","25"
"インフルエンザ入院","8","13","21","25"
