"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年19週"
"集計期間終了週","2008年19週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","1","1","1","25","9","0","0","25","1","0","0","1","0","0","0","0","0","0","0"
"1歳","1","0","9","3","54","20","5","1","17","0","1","1","1","1","0","0","0","0","0","0"
"2歳","0","0","2","10","35","25","1","0","3","0","1","5","0","0","0","1","0","0","0","0"
"3歳","1","0","11","11","30","34","1","2","1","0","1","3","0","0","0","0","0","0","0","0"
"4歳","1","0","7","12","37","21","0","1","0","1","0","4","0","0","0","1","0","0","0","0"
"5歳","0","0","3","26","28","11","1","1","0","0","1","4","0","0","0","0","0","0","0","0"
"6歳","2","0","3","19","25","7","0","1","0","0","1","3","0","0","0","0","0","0","0","0"
"7歳","0","0","2","16","25","2","1","0","0","0","0","5","0","0","0","0","0","0","0","0"
"8歳","1","0","0","13","15","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","0","0","1","6","10","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"10～14歳","2","0","2","12","36","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","1","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"20～29歳","2","0","0","7","38","0","1","0","0","0","1","0","0","0","0","2","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"合計","11","2","41","137","370","132","11","8","48","3","6","29","3","1","1","9","0","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年19週"
"集計期間終了週","2008年19週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","5","2","0","0","2","0","0","0","0","0","0","1","0","0","0","0"
"～1歳","0","0","1","1","23","4","0","0","16","0","0","0","0","0","0","0","1","0","0","0"
"1歳","1","0","2","0","47","12","4","0","15","0","1","1","0","2","0","0","0","0","0","0"
"2歳","0","0","0","4","33","28","0","0","0","0","0","1","2","0","0","0","0","0","0","0"
"3歳","0","0","5","11","35","22","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"4歳","0","0","1","9","37","18","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"5歳","0","0","2","24","19","16","0","2","0","0","0","2","1","0","0","0","0","0","0","0"
"6歳","0","0","3","17","25","6","1","1","0","0","0","7","0","0","0","0","0","0","0","0"
"7歳","0","0","0","12","18","3","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"8歳","0","0","1","10","18","3","0","2","0","0","0","3","0","0","0","0","0","0","0","0"
"9歳","1","0","0","8","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1","0","0","8","29","1","0","1","0","0","0","2","0","0","0","0","0","0","1","0"
"15～19歳","0","0","0","0","12","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","2","9","58","2","0","0","0","2","0","0","0","0","0","2","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40～49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","8","0","17","113","375","118","5","7","33","3","2","20","4","2","0","11","1","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年19週"
"集計期間終了週","2008年19週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","7","3","0","0","4","0","0","0","0","0","0","1","0","0","0","0"
"～1歳","0","1","2","2","48","13","0","0","41","1","0","0","1","0","0","0","1","0","0","0"
"1歳","2","0","11","3","101","32","9","1","32","0","2","2","1","3","0","0","0","0","0","0"
"2歳","0","0","2","14","68","53","1","0","3","0","1","6","2","0","0","1","0","0","0","0"
"3歳","1","0","16","22","65","56","1","2","1","0","1","4","1","0","0","0","0","0","0","0"
"4歳","1","0","8","21","74","39","0","2","0","1","0","6","0","0","0","1","0","0","0","0"
"5歳","0","0","5","50","47","27","1","3","0","0","1","6","1","0","0","0","0","0","0","0"
"6歳","2","0","6","36","50","13","1","2","0","0","1","10","0","0","0","0","0","0","0","0"
"7歳","0","0","2","28","43","5","1","0","0","1","0","6","0","0","0","0","0","0","0","0"
"8歳","1","0","1","23","33","4","0","2","0","0","0","4","0","0","0","0","0","0","0","0"
"9歳","1","0","1","14","26","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"10～14歳","3","0","2","20","65","2","1","2","0","0","0","4","0","0","0","0","0","0","1","0"
"15～19歳","0","0","0","1","22","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"20～29歳","2","0","2","16","96","2","1","0","0","2","1","0","0","0","0","4","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40～49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"合計","19","2","58","250","745","250","16","15","81","6","8","49","7","3","1","20","1","0","2","0"
"定点数","286","149","149","149","149","149","149","149","149","149","149","149","149","149","39","39","24","24","24","24"


