"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2002年25週"
"集計期間終了週","2002年25週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","0","3","25","5","6","1","4","0","0","31","0","2","0","0","0","3","0","0","0","0","0","0","","","","","",""
"区南部","0","0","2","6","22","13","14","7","6","0","0","26","1","0","0","1","0","0","0","0","0","0","0","1","","","","","",""
"区西南部","0","0","2","9","22","7","21","7","6","0","0","19","0","11","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","0","5","42","4","16","2","3","0","0","12","0","2","1","0","0","5","0","0","0","1","0","0","","","","","",""
"区西北部","0","0","1","11","10","12","5","4","4","0","0","27","0","3","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","0","6","21","10","8","0","4","0","0","23","0","8","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","0","0","0","4","17","10","15","0","5","0","0","26","0","6","1","1","0","1","0","0","1","0","0","0","","","","","",""
"西多摩","0","0","0","2","5","3","15","2","3","0","0","2","0","15","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","1","25","5","6","2","2","0","0","16","0","4","1","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","3","9","4","5","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","1","10","16","3","1","2","0","0","5","1","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","0","4","16","9","2","4","5","0","0","6","0","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","0","6","55","224","98","116","30","44","0","0","196","2","62","6","2","0","15","0","0","1","1","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2002年25週"
"集計期間終了週","2002年25週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","2","6","17","3","1","1","2","0","0","29","0","4","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","0","2","4","27","7","8","9","4","0","1","20","2","2","0","1","0","0","0","0","0","0","0","2","","","","","",""
"区西南部","0","0","1","7","25","3","11","2","4","0","0","23","1","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","0","2","27","8","10","3","5","0","0","16","0","3","1","0","0","3","0","0","0","1","0","0","","","","","",""
"区西北部","0","0","1","5","14","8","8","4","1","0","1","18","0","3","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","0","20","15","4","7","1","4","0","0","21","1","4","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","0","0","1","4","16","7","6","0","2","0","0","15","0","2","1","1","0","1","0","0","1","0","0","2","","","","","",""
"西多摩","0","0","0","1","3","5","13","2","3","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","1","13","3","2","2","7","0","0","13","0","4","1","1","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","1","6","4","3","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","2","8","14","3","2","2","0","1","4","1","4","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","0","8","23","6","4","4","3","0","0","6","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","0","8","61","194","72","76","30","37","0","3","173","5","41","8","3","0","11","0","0","1","1","0","4","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2002年25週"
"集計期間終了週","2002年25週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
