"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年38週
"集計期間終了週",2013年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","1","1","407"
"RSウイルス感染症","153","110","263","257"
"咽頭結膜熱","59","58","117","257"
"Ａ群溶血性レンサ球菌咽頭炎","108","92","200","257"
"感染性胃腸炎","392","361","753","257"
"水痘","68","47","115","257"
"手足口病","294","264","558","257"
"伝染性紅斑","5","7","12","257"
"突発性発しん","93","75","168","257"
"百日咳","0","2","2","257"
"ヘルパンギーナ","65","56","121","257"
"流行性耳下腺炎","24","13","37","257"
"不明発しん症","14","15","29","257"
"川崎病","2","0","2","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","9","4","13","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","2","5","7","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
