"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年48週"
"集計期間終了週","2003年48週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","0","3","13","89","10","0","5","4","0","0","0","0","0","1","1","0","2","0","0","0","0","0","","","","","",""
"区南部","0","0","2","7","70","7","2","4","5","0","0","1","0","3","1","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","0","5","82","4","4","4","6","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","1","1","3","81","9","0","0","3","0","0","0","0","1","0","0","1","0","0","1","0","0","0","","","","","",""
"区西北部","1","0","0","5","45","11","0","1","4","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","1","5","48","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","2","8","105","13","0","3","5","0","0","2","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","4","57","14","0","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","0","10","40","15","0","1","3","0","0","0","0","2","0","0","0","0","0","0","1","0","0","","","","","",""
"北多摩西部","0","0","0","3","7","5","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","3","43","7","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","0","1","9","67","5","3","2","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","2","11","76","734","109","15","23","37","0","4","4","0","12","4","2","1","5","0","1","1","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年48週"
"集計期間終了週","2003年48週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","0","2","7","81","14","2","3","3","0","0","1","0","0","1","1","0","1","0","0","0","0","0","","","","","",""
"区南部","0","0","3","1","60","3","2","3","5","0","0","1","0","3","1","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","1","3","74","8","2","1","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","2","1","3","62","13","0","1","5","0","0","0","0","1","1","0","1","3","0","1","0","0","0","","","","","",""
"区西北部","1","0","1","5","57","10","0","1","4","0","2","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","1","5","47","6","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","2","10","97","5","0","1","5","0","0","2","0","1","2","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","1","54","15","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","0","6","34","4","1","1","2","0","0","0","0","2","1","0","0","0","0","0","1","0","0","","","","","",""
"北多摩西部","0","0","1","1","8","7","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","4","31","3","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","0","1","6","41","6","1","2","4","0","2","1","0","2","1","0","0","1","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","3","15","53","646","95","11","15","37","0","4","7","0","12","8","2","1","8","0","1","2","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年48週"
"集計期間終了週","2003年48週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
