"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年41週
"集計期間終了週",2016年41週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","45","53","98","413"
"RSウイルス感染症","275","252","527","260"
"咽頭結膜熱","29","19","48","260"
"Ａ群溶血性レンサ球菌咽頭炎","184","140","324","260"
"感染性胃腸炎","566","486","1052","260"
"水痘","37","35","72","260"
"手足口病","244","179","423","260"
"伝染性紅斑","10","9","19","260"
"突発性発しん","70","53","123","260"
"百日咳","2","2","4","260"
"ヘルパンギーナ","101","105","206","260"
"流行性耳下腺炎","126","89","215","260"
"不明発しん症","17","4","21","260"
"川崎病","5","2","7","260"
"急性出血性結膜炎","0","2","2","39"
"流行性角結膜炎","10","13","23","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","3","3","6","25"
"マイコプラズマ肺炎","27","17","44","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
