"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年4月"
"集計期間終了月","2018年4月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","41","43","15","21","0","0","7","0","1","",""
"区南部","5","1","0","6","0","0","0","0","0","",""
"区西南部","12","10","5","4","0","0","2","0","0","",""
"区西部","31","10","45","25","0","0","4","0","0","",""
"区西北部","11","5","4","10","0","0","2","4","0","",""
"区東北部","1","0","0","0","0","0","0","1","0","",""
"区東部","10","1","5","7","0","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","3","2","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","1","0","0","6","1","0","",""
"北多摩北部","0","0","0","0","0","0","3","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","112","70","74","74","0","0","28","8","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年4月"
"集計期間終了月","2018年4月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","23","4","1","14","2","0","2","0","0","",""
"区南部","2","0","0","0","0","0","0","0","0","",""
"区西南部","4","8","3","0","0","0","0","1","0","",""
"区西部","12","5","27","3","0","0","2","0","0","",""
"区西北部","6","7","0","4","4","0","1","1","0","",""
"区東北部","3","1","0","2","1","0","4","1","0","",""
"区東部","15","1","0","2","0","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","10","5","3","1","2","0","1","1","0","",""
"北多摩西部","10","1","1","1","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","2","0","0","",""
"北多摩北部","2","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","87","32","35","27","10","0","15","4","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年4月"
"集計期間終了月","2018年4月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","64","47","16","35","2","0","9","0","1","10","4"
"区南部","7","1","0","6","0","0","0","0","0","3","1"
"区西南部","16","18","8","4","0","0","2","1","0","5","3"
"区西部","43","15","72","28","0","0","6","0","0","11","4"
"区西北部","17","12","4","14","4","0","3","5","0","6","2"
"区東北部","4","1","0","2","1","0","4","2","0","3","1"
"区東部","25","2","5","9","0","0","3","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","10","5","3","1","2","0","4","3","0","5","1"
"北多摩西部","10","1","1","1","1","0","0","0","0","2","1"
"北多摩南部","1","0","0","1","0","0","8","1","0","3","3"
"北多摩北部","2","0","0","0","0","0","4","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","199","102","109","101","10","0","43","12","1","55","25"


