"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年37週"
"集計期間終了週","2009年37週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","2","0","0","9","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0"
"～1歳","4","1","0","0","26","1","5","1","19","0","7","0","2","0","0","0","0","0","0","0"
"1歳","7","3","2","0","41","4","26","1","25","0","26","4","3","0","0","0","0","0","1","0"
"2歳","12","1","1","2","15","6","26","0","1","0","21","3","0","0","0","0","0","0","1","0"
"3歳","23","0","1","0","25","5","17","4","1","0","5","8","1","0","0","1","0","0","0","0"
"4歳","27","0","1","6","14","3","9","1","0","0","9","8","0","0","0","0","0","0","0","0"
"5歳","36","0","0","6","12","0","4","2","0","0","4","5","0","0","0","0","0","0","0","0"
"6歳","48","0","0","6","9","0","5","2","0","0","4","6","0","0","0","0","0","0","1","0"
"7歳","45","0","0","7","11","0","0","1","0","0","0","7","0","0","0","0","0","0","1","0"
"8歳","49","0","0","2","8","0","1","0","0","0","0","2","0","0","1","0","0","0","0","0"
"9歳","50","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","395","0","0","9","34","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0"
"15～19歳","126","0","0","1","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","40","0","0","1","27","0","1","0","0","0","0","1","0","0","0","3","0","0","0","0"
"30～39歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
