"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2007年8週"
"集計期間終了週","2007年8週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","122","2","4","7","23","12","0","3","1","0","0","0","0","0","0","0","0","5","0","1","0","0","0","","","","","",""
"区南部","141","4","2","19","75","17","0","3","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","171","0","1","14","30","14","0","8","2","0","0","0","1","5","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","214","0","1","5","60","10","1","2","3","0","0","0","0","2","0","0","0","3","0","0","0","0","0","","","","","",""
"区西北部","288","0","1","7","38","10","1","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","248","0","4","9","42","16","0","0","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","392","1","1","21","41","10","0","1","4","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","68","0","1","0","18","6","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","195","0","1","37","54","12","1","4","4","0","0","0","0","5","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","75","0","0","0","6","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","144","1","0","5","5","4","2","0","3","0","0","0","0","7","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","149","0","1","17","31","4","0","1","6","0","0","0","0","1","1","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2211","8","17","141","424","117","5","32","37","1","0","0","1","25","1","1","0","11","0","1","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2007年8週"
"集計期間終了週","2007年8週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","129","6","7","14","18","11","1","2","3","0","0","0","0","1","1","0","0","4","0","1","0","0","0","","","","","",""
"区南部","118","2","2","22","59","16","0","1","5","3","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","190","0","3","8","28","12","2","8","2","0","0","0","1","5","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","217","0","1","8","50","2","1","1","1","0","0","0","0","1","0","0","0","3","0","0","2","0","0","","","","","",""
"区西北部","237","0","1","7","41","7","1","8","3","1","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","193","0","1","14","24","14","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","369","1","1","12","29","8","0","1","6","0","0","0","0","3","0","0","0","3","0","0","0","0","0","","","","","",""
"西多摩","67","0","1","0","17","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","160","0","1","27","40","11","1","2","5","0","1","0","0","2","2","3","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","71","0","1","2","8","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","151","1","0","5","20","7","2","2","3","0","0","0","0","5","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","143","1","3","7","22","2","1","1","2","0","0","0","0","1","1","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","4","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2049","11","22","127","358","100","11","31","32","4","1","1","1","23","4","3","0","14","0","1","2","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2007年8週"
"集計期間終了週","2007年8週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","251","8","11","21","41","23","1","5","4","0","0","0","0","1","1","0","0","9","0","2","0","0","0","26","18","2","4","4","0"
"区南部","259","6","4","41","134","33","0","4","12","3","0","0","0","3","0","0","0","0","0","0","0","0","0","26","15","1","1","1","0"
"区西南部","361","0","4","22","58","26","2","16","4","0","0","0","1","5","0","0","0","0","0","0","0","0","0","28","15","1","4","3","0"
"区西部","431","0","1","13","110","12","2","3","4","0","0","0","0","3","0","0","0","3","0","0","2","0","0","30","18","2","4","4","0"
"区西北部","525","0","1","14","79","17","1","12","6","1","0","1","0","2","0","0","0","0","0","0","0","0","0","39","20","1","2","2","0"
"区東北部","441","0","5","23","66","30","2","1","5","0","0","0","0","4","0","0","0","0","0","0","0","0","0","24","10","1","0","1","0"
"区東部","761","1","2","33","70","18","0","2","10","0","0","0","0","4","0","0","0","4","0","0","0","0","0","25","10","1","0","1","0"
"西多摩","135","0","1","0","35","12","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","0","1","1","0"
"南多摩","355","0","1","64","94","23","2","6","9","0","1","0","0","7","2","4","0","1","0","0","0","0","0","23","7","2","1","1","0"
"北多摩西部","146","0","1","2","14","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","6","1","1","1","0"
