"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年4週
"集計期間終了週",2017年4週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","8091","7983","16074","415"
"RSウイルス感染症","15","9","24","261"
"咽頭結膜熱","29","31","60","261"
"Ａ群溶血性レンサ球菌咽頭炎","271","216","487","261"
"感染性胃腸炎","819","789","1608","261"
"水痘","52","33","85","261"
"手足口病","8","6","14","261"
"伝染性紅斑","15","12","27","261"
"突発性発しん","60","52","112","261"
"百日咳","1","1","2","261"
"ヘルパンギーナ","2","0","2","261"
"流行性耳下腺炎","43","25","68","261"
"不明発しん症","5","7","12","261"
"川崎病","3","1","4","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","7","5","12","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","5","3","8","25"
"クラミジア肺炎(オウム病は除く)","3","1","4","25"
"感染性胃腸炎（ロタウイルス）","1","3","4","25"
"インフルエンザ入院","53","30","83","25"
