"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2014年7月"
"集計期間終了月","2014年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","29","55","15","22","0","3","5","0","0","0","",""
"区南部","13","2","4","4","0","0","1","1","0","0","",""
"区西南部","5","3","1","0","0","0","3","0","0","0","",""
"区西部","43","18","37","29","0","11","6","1","0","0","",""
"区西北部","16","5","3","7","0","0","4","2","2","0","",""
"区東北部","7","0","0","7","0","0","0","1","0","0","",""
"区東部","13","9","3","10","0","0","2","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","2","0","1","1","0","0","16","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","128","92","64","80","0","14","39","7","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2014年7月"
"集計期間終了月","2014年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","33","14","7","40","7","1","1","0","0","0","",""
"区南部","7","0","0","0","0","0","3","0","0","0","",""
"区西南部","2","5","1","0","0","0","0","2","0","0","",""
"区西部","7","8","9","6","0","0","3","2","0","0","",""
"区西北部","22","5","3","2","2","1","4","0","0","0","",""
"区東北部","5","0","1","2","1","0","3","1","0","0","",""
"区東部","3","4","1","0","2","0","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","8","2","1","0","1","0","0","0","0","0","",""
"北多摩西部","12","2","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","1","0","0","0","12","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","99","40","24","50","13","2","26","6","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2014年7月"
"集計期間終了月","2014年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","62","69","22","62","7","4","6","0","0","0","10","4"
"区南部","20","2","4","4","0","0","4","1","0","0","3","1"
"区西南部","7","8","2","0","0","0","3","2","0","0","4","3"
"区西部","50","26","46","35","0","11","9","3","0","0","11","4"
"区西北部","38","10","6","9","2","1","8","2","2","0","6","2"
"区東北部","12","0","1","9","1","0","3","2","0","0","3","1"
"区東部","16","13","4","10","2","0","2","2","0","0","5","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","8","2","1","0","1","0","2","0","0","0","5","1"
"北多摩西部","12","2","0","0","0","0","0","0","0","0","2","1"
"北多摩南部","2","0","2","1","0","0","28","0","0","0","3","3"
"北多摩北部","0","0","0","0","0","0","0","1","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","227","132","88","130","13","16","65","13","2","0","53","25"


