"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年16週
"集計期間終了週",2022年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","0","2","409"
"RSウイルス感染症","8","3","11","257"
"咽頭結膜熱","13","5","18","257"
"Ａ群溶血性レンサ球菌咽頭炎","17","12","29","257"
"感染性胃腸炎","709","662","1371","257"
"水痘","7","8","15","257"
"手足口病","7","5","12","257"
"伝染性紅斑","3","1","4","257"
"突発性発しん","61","48","109","257"
"ヘルパンギーナ","1","4","5","257"
"流行性耳下腺炎","6","3","9","257"
"不明発しん症","4","4","8","257"
"川崎病","3","1","4","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","1","2","3","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
