"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年25週
"集計期間終了週",2017年25週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","10","7","17","413"
"RSウイルス感染症","34","24","58","261"
"咽頭結膜熱","134","138","272","261"
"Ａ群溶血性レンサ球菌咽頭炎","474","384","858","261"
"感染性胃腸炎","940","854","1794","261"
"水痘","62","48","110","261"
"手足口病","237","212","449","261"
"伝染性紅斑","22","18","40","261"
"突発性発しん","108","84","192","261"
"百日咳","6","3","9","261"
"ヘルパンギーナ","45","57","102","261"
"流行性耳下腺炎","40","36","76","261"
"不明発しん症","12","14","26","261"
"川崎病","2","1","3","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","12","10","22","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","3","5","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","0","0","0","25"
