"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年40週"
"集計期間終了週","2012年40週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","23","5","10","19","1","9","1","7","0","2","2","0","1","0","0","0","0","0","0","0","","","","","",""
"区南部","0","32","10","20","53","2","7","0","4","0","5","3","4","0","0","0","0","1","0","0","0","","","","","",""
"区西南部","0","27","5","7","41","5","2","1","13","1","3","2","2","0","0","3","0","1","2","0","0","","","","","",""
"区西部","0","22","5","24","36","4","2","0","6","0","2","4","3","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","1","16","6","10","51","5","3","1","11","0","5","11","3","0","0","3","0","0","0","0","0","","","","","",""
"区東北部","1","32","3","9","56","7","13","1","12","0","12","4","1","1","0","1","0","0","8","0","0","","","","","",""
"区東部","2","20","7","17","64","3","21","1","7","0","5","1","3","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","0","8","3","1","12","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","35","11","33","97","9","10","0","12","0","14","16","1","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","1","21","1","8","18","2","2","0","6","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","21","1","6","27","4","6","0","7","0","6","2","3","0","0","1","1","1","1","0","0","","","","","",""
"北多摩北部","0","40","4","17","24","8","5","0","9","2","4","0","2","0","0","0","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","297","61","162","498","53","81","5","94","3","61","46","22","2","0","10","1","4","14","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年40週"
"集計期間終了週","2012年40週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","29","8","3","22","1","12","1","9","0","3","2","0","1","0","2","0","0","1","0","0","","","","","",""
"区南部","0","25","7","13","47","4","11","2","5","1","5","4","4","0","0","1","0","1","0","0","0","","","","","",""
"区西南部","1","24","3","9","33","2","2","1","9","1","4","1","2","0","0","3","0","1","2","0","0","","","","","",""
"区西部","1","27","1","14","28","1","6","0","3","0","1","4","2","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","1","14","3","14","38","11","4","1","13","1","2","8","1","0","0","1","0","0","2","0","3","","","","","",""
"区東北部","1","26","9","12","65","13","7","1","5","1","14","3","1","1","0","1","0","0","6","0","0","","","","","",""
"区東部","3","14","17","19","62","2","14","1","10","0","7","2","1","1","0","0","0","1","5","0","0","","","","","",""
"西多摩","0","8","4","1","15","1","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","27","6","22","73","3","2","0","10","0","5","12","4","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","1","18","1","2","10","4","2","0","6","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","10","4","8","23","3","4","1","12","0","6","1","1","0","0","1","1","1","1","0","0","","","","","",""
"北多摩北部","0","48","6","9","33","2","5","0","4","1","5","0","1","0","0","0","0","1","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","8","270","69","126","449","47","70","8","87","5","54","39","17","3","0","11","1","5","19","0","3","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年40週"
"集計期間終了週","2012年40週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","52","13","13","41","1","21","1","16","0","5","2","0","1","0","2","0","0","1","0","0","32","20","2","4","4","0"
"区南部","0","57","17","33","100","6","18","2","9","1","10","7","4","0","0","1","0","2","0","0","0","32","20","3","1","1","0"
"区西南部","1","51","8","16","74","7","4","1","22","2","7","3","2","0","0","3","0","1","2","0","0","40","25","4","3","3","0"
"区西部","1","49","6","38","64","5","8","0","9","0","3","8","5","0","0","1","0","0","2","0","0","39","25","3","4","4","0"
"区西北部","1","30","9","24","89","16","7","1","24","1","7","19","4","0","0","4","0","0","2","0","3","53","33","6","2","2","0"
"区東北部","2","58","12","21","121","20","20","2","17","1","26","7","2","1","0","2","0","0","14","0","0","40","25","4","1","1","0"
"区東部","5","34","24","36","126","5","35","2","17","0","12","3","4","1","0","0","0","1","5","0","0","39","25","4","1","1","0"
"西多摩","0","16","7","2","27","4","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","62","17","55","170","12","12","0","22","0","19","28","5","0","0","2","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","1","39","1","10","28","6","2","0","12","0","4","2","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","0","31","5","14","50","7","10","1","19","0","12","3","4","0","0","1","1","1","2","0","0","29","20","3","3","3","0"
"北多摩北部","0","88","10","26","57","10","10","0","13","3","9","0","3","0","0","0","0","1","3","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","11","567","129","288","947","99","148","10","181","8","115","83","33","3","0","16","1","6","31","0","3","409","259","38","25","25","0"


