"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2011年9月"
"集計期間終了月","2011年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","9","3","3","9","0","2","0","0","0","0","",""
"中央区","17","5","1","3","0","0","0","0","0","0","",""
"みなと","9","28","8","5","0","1","5","0","1","0","",""
"新宿区","40","15","27","41","0","7","8","1","0","0","",""
"文京","4","0","0","6","0","0","1","0","0","0","",""
"台東","0","0","0","0","0","0","0","0","0","0","",""
"墨田区","0","0","0","0","0","0","7","1","0","0","",""
"江東区","10","7","0","6","0","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","0","",""
"大田区","4","0","0","0","0","0","3","0","0","0","",""
"世田谷","0","0","0","0","0","0","5","0","0","0","",""
"渋谷区","11","4","0","4","0","0","0","0","1","0","",""
"中野区","7","1","0","1","0","0","0","0","0","0","",""
"杉並","1","0","0","2","0","0","1","0","0","0","",""
"池袋","12","4","5","4","0","1","2","3","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","0","",""
"板橋区","4","0","2","0","0","0","3","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","4","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","2","4","0","0","",""
"江戸川","2","3","0","1","2","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","0","",""
"多摩府中","2","0","0","2","0","0","27","11","1","0","",""
"多摩小平","0","0","0","0","0","0","2","5","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","132","70","46","88","2","11","66","25","3","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2011年9月"
"集計期間終了月","2011年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","0","",""
"中央区","0","0","0","1","2","0","0","0","0","0","",""
"みなと","13","4","3","1","0","0","3","0","0","0","",""
"新宿区","8","11","9","7","0","0","4","1","0","0","",""
"文京","0","0","0","0","0","0","0","0","0","0","",""
"台東","5","0","0","0","1","0","0","0","0","0","",""
"墨田区","1","0","0","1","0","0","2","1","0","0","",""
"江東区","2","0","0","0","0","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","0","",""
"大田区","2","0","1","0","0","0","1","0","0","0","",""
"世田谷","0","0","0","0","0","0","1","0","0","0","",""
"渋谷区","13","12","4","0","0","0","0","0","0","0","",""
"中野区","2","0","1","0","3","0","0","0","0","0","",""
"杉並","0","0","0","1","0","0","1","0","0","0","",""
"池袋","9","7","4","3","1","0","2","3","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","0","",""
"荒川区","0","1","0","0","0","0","0","0","0","0","",""
"板橋区","3","0","0","0","0","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","1","6","0","0","",""
"江戸川","12","2","0","0","0","0","0","0","0","0","",""
"八王子市","8","2","2","1","1","0","0","0","0","0","",""
"町田市","5","2","0","0","1","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"多摩立川","5","2","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","13","4","0","0","",""
"多摩小平","0","1","0","0","0","0","0","3","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","88","44","24","15","9","0","28","18","0","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2011年9月"
"集計期間終了月","2011年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","9","3","3","9","0","2","0","0","0","0","2","2"
"中央区","17","5","1","4","2","0","0","0","0","0","3","0"
"みなと","22","32","11","6","0","1","8","0","1","0","2","1"
"新宿区","48","26","36","48","0","7","12","2","0","0","7","2"
"文京","4","0","0","6","0","0","1","0","0","0","1","1"
"台東","5","0","0","0","1","0","0","0","0","0","2","0"
"墨田区","1","0","0","1","0","0","9","2","0","0","2","1"
"江東区","12","7","0","6","0","0","0","0","0","0","2","0"
"品川区","0","0","0","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0","0"
"大田区","6","0","1","0","0","0","4","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","6","0","0","0","0","2"
"渋谷区","24","16","4","4","0","0","0","0","1","0","5","1"
"中野区","9","1","1","1","3","0","0","0","0","0","2","1"
"杉並","1","0","0","3","0","0","2","0","0","0","2","1"
"池袋","21","11","9","7","1","1","4","6","0","0","3","1"
"北区","0","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","0","1","0","0","0","0","0","0","0","0","1","0"
"板橋区","7","0","2","0","0","0","3","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0","0"
