"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年3月"
"集計期間終了月","2023年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","0","0"
"1～4歳","0","0","0","0","0","0","2","1","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","3","0","1","3","0","0","0","0","0"
"20～24歳","27","3","8","17","0","0","0","0","0"
"25～29歳","31","2","17","12","0","0","0","0","0"
"30～34歳","21","5","12","11","0","0","0","0","0"
"35～39歳","8","5","12","11","0","0","0","1","0"
"40～44歳","22","8","10","9","0","0","5","0","0"
"45～49歳","5","9","10","4","0","0","0","0","0"
"50～54歳","4","3","4","5","0","0","1","0","0"
"55～59歳","5","3","3","1","0","0","2","0","0"
"60～64歳","3","0","2","1","0","0","4","1","0"
"65～69歳","0","1","1","1","0","0","6","0","0"
"70歳以上","1","1","1","0","0","0","13","0","0"
"合計","130","40","81","75","0","0","35","3","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年3月"
"集計期間終了月","2023年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1～4歳","0","0","0","0","0","0","2","0","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","1","0","0","0","0","0"
"15～19歳","7","1","3","2","0","0","0","0","0"
"20～24歳","32","4","18","9","5","0","0","0","0"
"25～29歳","27","9","9","2","2","0","0","0","0"
"30～34歳","13","6","4","3","2","0","0","0","0"
"35～39歳","7","5","2","2","2","0","0","0","0"
"40～44歳","8","3","0","1","0","0","0","0","0"
"45～49歳","5","1","2","2","1","0","0","0","0"
"50～54歳","3","2","2","1","1","0","1","0","0"
"55～59歳","2","1","0","1","0","0","1","0","0"
"60～64歳","1","0","0","0","0","0","0","0","0"
"65～69歳","1","0","0","0","0","0","1","0","0"
"70歳以上","0","3","0","0","0","0","20","0","1"
"合計","106","35","40","24","13","0","26","0","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年3月"
"集計期間終了月","2023年3月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1～4歳","0","0","0","0","0","0","4","1","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","1","0","0","0","0","0"
"15～19歳","10","1","4","5","0","0","0","0","0"
"20～24歳","59","7","26","26","5","0","0","0","0"
"25～29歳","58","11","26","14","2","0","0","0","0"
"30～34歳","34","11","16","14","2","0","0","0","0"
"35～39歳","15","10","14","13","2","0","0","1","0"
"40～44歳","30","11","10","10","0","0","5","0","0"
"45～49歳","10","10","12","6","1","0","0","0","0"
"50～54歳","7","5","6","6","1","0","2","0","0"
"55～59歳","7","4","3","2","0","0","3","0","0"
"60～64歳","4","0","2","1","0","0","4","1","0"
"65～69歳","1","1","1","1","0","0","7","0","0"
"70歳以上","1","4","1","0","0","0","33","0","1"
"合計","236","75","121","99","13","0","61","3","1"
"定点数","54","54","54","54","54","54","25","25","25"


