"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年52週
"集計期間終了週",2021年52週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","0","2","399"
"RSウイルス感染症","6","6","12","249"
"咽頭結膜熱","11","5","16","249"
"Ａ群溶血性レンサ球菌咽頭炎","27","15","42","249"
"感染性胃腸炎","633","508","1141","249"
"水痘","8","3","11","249"
"手足口病","33","25","58","249"
"伝染性紅斑","1","0","1","249"
"突発性発しん","24","17","41","249"
"ヘルパンギーナ","19","14","33","249"
"流行性耳下腺炎","4","0","4","249"
"不明発しん症","5","5","10","249"
"川崎病","1","1","2","249"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","0","1","1","37"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
