"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年34週
"集計期間終了週",2015年34週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","1","4","387"
"RSウイルス感染症","34","34","68","243"
"咽頭結膜熱","72","48","120","243"
"Ａ群溶血性レンサ球菌咽頭炎","118","118","236","243"
"感染性胃腸炎","402","386","788","243"
"水痘","34","21","55","243"
"手足口病","652","608","1260","243"
"伝染性紅斑","55","56","111","243"
"突発性発しん","54","69","123","243"
"百日咳","0","2","2","243"
"ヘルパンギーナ","134","148","282","243"
"流行性耳下腺炎","49","41","90","243"
"不明発しん症","15","12","27","243"
"川崎病","1","1","2","243"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","29","13","42","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","15","11","26","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","2","0","2","25"
