"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年26週
"集計期間終了週",2022年26週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","413"
"RSウイルス感染症","92","90","182","260"
"咽頭結膜熱","51","37","88","260"
"Ａ群溶血性レンサ球菌咽頭炎","29","24","53","260"
"感染性胃腸炎","802","639","1441","260"
"水痘","19","14","33","260"
"手足口病","178","137","315","260"
"伝染性紅斑","2","3","5","260"
"突発性発しん","52","61","113","260"
"ヘルパンギーナ","65","66","131","260"
"流行性耳下腺炎","5","5","10","260"
"不明発しん症","3","6","9","260"
"川崎病","1","0","1","260"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","3","6","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
