"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2014年10月"
"集計期間終了月","2014年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","17","0","0"
"1～4歳","0","0","0","0","0","0","1","2","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","3","0","0"
"15～19歳","2","0","0","1","0","0","1","0","0"
"20～24歳","19","1","5","17","0","0","1","0","0"
"25～29歳","17","3","5","10","0","1","1","0","0"
"30～34歳","18","10","12","18","0","2","0","1","0"
"35～39歳","23","16","6","12","0","2","0","0","0"
"40～44歳","22","9","7","7","0","1","0","0","0"
"45～49歳","8","8","7","2","1","0","0","0","0"
"50～54歳","6","8","4","4","0","0","0","0","0"
"55～59歳","1","6","1","0","0","0","1","0","0"
"60～64歳","3","2","1","1","0","0","3","2","0"
"65～69歳","1","2","1","0","0","0","2","0","0"
"70歳以上","0","1","1","0","0","0","23","1","0"
"合計","120","66","50","72","1","6","55","6","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2014年10月"
"集計期間終了月","2014年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","0","0","0","3","4","0"
"5～9歳","0","0","0","0","0","0","0","3","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","7","0","1","2","0","0","0","0","0"
"20～24歳","38","6","9","7","0","1","0","0","0"
"25～29歳","36","15","13","1","2","0","0","0","0"
"30～34歳","18","7","5","11","1","0","0","0","0"
"35～39歳","10","6","3","6","3","0","0","0","0"
"40～44歳","5","6","1","7","0","0","0","0","0"
"45～49歳","4","5","3","4","0","0","3","0","0"
"50～54歳","1","0","0","2","1","0","2","0","0"
"55～59歳","1","1","0","0","0","0","0","0","0"
"60～64歳","0","1","0","0","0","0","2","0","0"
"65～69歳","0","1","0","0","0","0","0","2","0"
"70歳以上","0","1","0","0","0","0","3","2","1"
"合計","120","49","35","40","7","1","16","11","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2014年10月"
"集計期間終了月","2014年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","19","0","0"
"1～4歳","0","0","0","0","0","0","4","6","0"
"5～9歳","0","0","0","0","0","0","2","3","0"
"10～14歳","0","0","0","0","0","0","4","0","0"
"15～19歳","9","0","1","3","0","0","1","0","0"
"20～24歳","57","7","14","24","0","1","1","0","0"
"25～29歳","53","18","18","11","2","1","1","0","0"
"30～34歳","36","17","17","29","1","2","0","1","0"
"35～39歳","33","22","9","18","3","2","0","0","0"
"40～44歳","27","15","8","14","0","1","0","0","0"
"45～49歳","12","13","10","6","1","0","3","0","0"
"50～54歳","7","8","4","6","1","0","2","0","0"
"55～59歳","2","7","1","0","0","0","1","0","0"
"60～64歳","3","3","1","1","0","0","5","2","0"
"65～69歳","1","3","1","0","0","0","2","2","0"
"70歳以上","0","2","1","0","0","0","26","3","1"
"合計","240","115","85","112","8","7","71","17","1"
"定点数","54","54","54","54","54","54","24","24","24"


