"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年4週
"集計期間終了週",2014年4週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","6321","5996","12317","415"
"RSウイルス感染症","48","37","85","262"
"咽頭結膜熱","29","28","57","262"
"Ａ群溶血性レンサ球菌咽頭炎","330","292","622","262"
"感染性胃腸炎","1707","1690","3397","262"
"水痘","163","135","298","262"
"手足口病","5","4","9","262"
"伝染性紅斑","45","42","87","262"
"突発性発しん","61","57","118","262"
"百日咳","1","0","1","262"
"ヘルパンギーナ","4","0","4","262"
"流行性耳下腺炎","18","16","34","262"
"不明発しん症","7","10","17","262"
"川崎病","4","1","5","262"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","4","10","14","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","4","0","4","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","3","4","25"
"インフルエンザ入院","40","21","61","25"
