"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年23週
"集計期間終了週",2005年23週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","4","6","178"
"RSウイルス感染症","2","3","5","142"
"咽頭結膜熱","50","42","92","142"
"Ａ群溶血性レンサ球菌咽頭炎","138","102","240","142"
"感染性胃腸炎","392","353","745","142"
"水痘","133","131","264","142"
"手足口病","53","36","89","142"
"伝染性紅斑","37","29","66","142"
"突発性発しん","52","53","105","142"
"百日咳","0","0","0","142"
"風しん","2","1","3","142"
"ヘルパンギーナ","129","111","240","142"
"麻しん（成人麻しん以外）","1","2","3","142"
"流行性耳下腺炎","84","60","144","142"
"不明発しん症","7","6","13","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","4","11","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","5","1","6","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"成人麻しん","0","0","0","25"
