"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年21週
"集計期間終了週",2005年21週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","11","18","29","178"
"RSウイルス感染症","3","2","5","142"
"咽頭結膜熱","21","23","44","142"
"Ａ群溶血性レンサ球菌咽頭炎","120","98","218","142"
"感染性胃腸炎","462","363","825","142"
"水痘","137","122","259","142"
"手足口病","15","16","31","142"
"伝染性紅斑","42","24","66","142"
"突発性発しん","47","50","97","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","30","38","68","142"
"麻しん（成人麻しん以外）","2","4","6","142"
"流行性耳下腺炎","70","64","134","142"
"不明発しん症","4","4","8","142"
"川崎病","2","0","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","3","4","7","14"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
