"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年40週
"集計期間終了週",2012年40週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5","6","11","409"
"RSウイルス感染症","297","270","567","259"
"咽頭結膜熱","61","68","129","259"
"Ａ群溶血性レンサ球菌咽頭炎","162","126","288","259"
"感染性胃腸炎","498","449","947","259"
"水痘","53","46","99","259"
"手足口病","81","67","148","259"
"伝染性紅斑","5","5","10","259"
"突発性発しん","94","87","181","259"
"百日咳","3","5","8","259"
"ヘルパンギーナ","61","54","115","259"
"流行性耳下腺炎","46","37","83","259"
"不明発しん症","22","11","33","259"
"川崎病","2","1","3","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","10","6","16","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","4","2","6","25"
"マイコプラズマ肺炎","14","17","31","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","3","3","25"
