"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年8週
"集計期間終了週",2011年8週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3508","3359","6867","417"
"RSウイルス感染症","16","19","35","262"
"咽頭結膜熱","54","39","93","262"
"Ａ群溶血性レンサ球菌咽頭炎","416","367","783","262"
"感染性胃腸炎","1566","1388","2954","262"
"水痘","194","169","363","262"
"手足口病","4","6","10","262"
"伝染性紅斑","64","77","141","262"
"突発性発しん","75","63","138","262"
"百日咳","3","4","7","262"
"ヘルパンギーナ","1","3","4","262"
"流行性耳下腺炎","47","35","82","262"
"不明発しん症","8","8","16","262"
"川崎病","4","1","5","262"
"急性出血性結膜炎","1","1","2","37"
"流行性角結膜炎","8","2","10","37"
"細菌性髄膜炎","2","0","2","24"
"無菌性髄膜炎","0","1","1","24"
"マイコプラズマ肺炎","6","12","18","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"インフルエンザ入院","0","0","0","25"
