"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年1週
"集計期間終了週",2019年1週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1518","1638","3156","343"
"RSウイルス感染症","18","12","30","201"
"咽頭結膜熱","7","10","17","201"
"Ａ群溶血性レンサ球菌咽頭炎","58","49","107","201"
"感染性胃腸炎","316","265","581","201"
"水痘","34","35","69","201"
"手足口病","11","10","21","201"
"伝染性紅斑","87","73","160","201"
"突発性発しん","16","12","28","201"
"ヘルパンギーナ","0","0","0","201"
"流行性耳下腺炎","1","1","2","201"
"不明発しん症","1","1","2","201"
"川崎病","1","1","2","201"
"急性出血性結膜炎","0","0","0","35"
"流行性角結膜炎","3","3","6","35"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","3","1","4","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","2","2","25"
"インフルエンザ入院","33","36","69","25"
