"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年19週"
"集計期間終了週","2012年19週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","1","1","1","0","10","1","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","1","2","1","104","7","2","1","43","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","3","21","10","177","25","4","2","45","0","5","1","3","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","3","3","12","8","115","31","2","5","10","0","0","8","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","2","0","13","35","123","32","1","2","4","0","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","4","0","5","39","110","30","2","3","2","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","9","0","6","50","75","13","1","4","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","3","0","2","59","68","12","0","3","0","0","0","5","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0"
"7歳","6","0","2","35","55","10","0","2","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","2","27","48","5","0","2","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","6","0","0","17","38","2","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","6","0","2","40","108","9","0","1","0","0","0","5","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"15～19歳","9","0","1","4","16","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","7","0","1","6","66","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","74","8","70","331","1113","179","12","25","110","1","5","51","10","2","0","24","0","0","6","0","1","0","0","0","0","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年19週"
"集計期間終了週","2012年19週"
"性別","女性"

