"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年52週"
"集計期間終了週","2023年52週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","232","40","0","21","47","89","3","1","1","2","0","0","0","0","0","4","0","0","0","0","0","9","8","","","","","",""
"区南部","276","50","0","15","46","115","1","1","0","2","1","0","0","2","0","2","0","0","0","0","0","0","2","","","","","",""
"区西南部","269","56","0","13","46","127","3","2","1","1","0","0","0","0","1","0","0","1","0","0","0","7","8","","","","","",""
"区西部","368","55","1","17","64","119","4","2","0","1","0","1","0","1","0","3","0","0","0","0","0","5","9","","","","","",""
"区西北部","438","100","0","19","77","161","8","8","1","1","0","0","0","0","0","5","0","0","0","0","0","2","0","","","","","",""
"区東北部","299","52","0","34","34","112","2","2","0","2","0","0","0","0","0","1","0","0","0","0","0","3","1","","","","","",""
"区東部","412","86","0","37","66","136","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","","","","","",""
"西多摩","94","9","0","3","6","18","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"南多摩","683","79","1","28","75","143","1","9","1","0","0","1","1","0","0","2","0","0","0","0","0","1","2","","","","","",""
"北多摩西部","180","38","0","8","58","43","1","1","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","386","63","0","22","63","100","4","5","0","1","0","0","0","0","0","0","1","0","0","0","0","7","11","","","","","",""
"北多摩北部","234","44","0","35","51","80","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","6","5","","","","","",""
"島しょ","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3889","674","2","252","633","1243","28","37","4","16","2","2","1","3","1","18","1","1","0","0","0","43","51","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年52週"
"集計期間終了週","2023年52週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","232","59","0","8","32","59","2","2","1","2","0","0","0","0","0","3","0","0","0","0","0","4","10","","","","","",""
"区南部","242","43","0","14","41","128","3","1","0","2","1","0","0","2","0","2","0","0","0","0","0","1","3","","","","","",""
"区西南部","256","54","0","5","33","116","3","2","2","2","0","0","1","0","1","2","0","1","0","0","0","1","4","","","","","",""
"区西部","364","72","1","22","51","88","4","6","0","1","0","1","0","1","0","4","0","0","0","0","0","3","8","","","","","",""
"区西北部","453","102","0","20","55","151","6","1","1","3","0","0","0","0","0","5","0","0","0","0","0","1","2","","","","","",""
"区東北部","286","55","0","32","41","109","1","2","1","1","0","0","0","0","0","2","0","0","0","0","0","3","2","","","","","",""
"区東部","452","92","0","30","51","149","2","1","0","2","0","0","1","0","0","1","0","0","0","0","0","3","1","","","","","",""
"西多摩","107","28","0","3","5","9","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","","","","","",""
"南多摩","595","70","1","36","74","141","1","7","1","3","2","1","1","0","0","4","0","0","0","0","0","1","1","","","","","",""
"北多摩西部","197","37","0","10","47","38","1","1","0","3","1","2","0","0","0","1","0","0","0","0","0","0","4","","","","","",""
"北多摩南部","376","67","1","17","66","75","4","2","1","2","0","1","0","1","0","1","1","0","0","0","0","6","7","","","","","",""
"北多摩北部","246","38","0","32","47","79","1","2","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","","","","","",""
"島しょ","19","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","3825","723","3","229","543","1143","28","28","7","26","4","6","3","4","1","25","1","1","0","0","0","30","49","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年52週"
"集計期間終了週","2023年52週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","464","99","0","29","79","148","5","3","2","4","0","0","0","0","0","7","0","0","0","0","0","13","18","32","20","2","4","4","4"
"区南部","518","93","0","29","87","243","4","2","0","4","1","0","0","2","0","2","0","0","0","0","0","1","5","32","20","3","1","1","1"
"区西南部","525","110","0","18","79","243","3","2","3","3","0","0","1","0","1","2","0","1","0","0","0","8","12","35","23","4","3","3","3"
"区西部","732","127","1","39","115","207","8","8","0","1","0","1","0","1","0","7","0","0","0","0","0","8","17","39","25","4","4","4","4"
"区西北部","891","202","0","39","132","312","14","9","2","4","0","0","0","0","0","10","0","0","0","0","0","3","2","56","35","6","2","2","2"
"区東北部","585","107","0","66","75","221","3","2","1","3","0","0","0","0","0","3","0","0","0","0","0","6","3","34","20","3","1","1","1"
"区東部","864","178","0","67","117","285","2","3","0","4","0","0","1","0","0","1","0","0","0","0","0","3","4","39","24","3","1","1","1"
"西多摩","201","37","0","6","11","27","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","2","3","14","8","1","1","1","1"
"南多摩","1278","149","2","64","149","284","1","16","1","3","2","1","2","0","0","6","0","0","0","0","0","1","3","45","28","4","1","1","1"
"北多摩西部","377","75","0","18","105","81","2","1","0","3","1","2","0","0","0","1","0","0","0","0","0","0","4","20","13","2","1","1","1"
"北多摩南部","762","130","1","39","129","175","8","7","1","3","0","1","0","1","0","1","1","0","0","0","0","13","18","33","21","3","3","3","3"
