"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年20週
"集計期間終了週",2016年20週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","58","42","100","414"
"RSウイルス感染症","8","7","15","260"
"咽頭結膜熱","69","65","134","260"
"Ａ群溶血性レンサ球菌咽頭炎","432","355","787","260"
"感染性胃腸炎","874","804","1678","260"
"水痘","41","49","90","260"
"手足口病","11","10","21","260"
"伝染性紅斑","20","26","46","260"
"突発性発しん","95","111","206","260"
"百日咳","1","1","2","260"
"ヘルパンギーナ","9","8","17","260"
"流行性耳下腺炎","93","65","158","260"
"不明発しん症","11","11","22","260"
"川崎病","3","0","3","260"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","12","10","22","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","3","3","25"
"マイコプラズマ肺炎","5","2","7","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","3","4","25"
"インフルエンザ入院","0","0","0","25"
