"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2001年7月"
"集計期間終了月","2001年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1～4歳","0","0","0","0","0","0","3","14","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","10","0","4","6","0","0","1","0","0"
"20～24歳","24","3","7","22","0","0","2","0","0"
"25～29歳","35","8","3","27","0","2","2","0","0"
"30～34歳","18","6","2","19","0","2","1","0","0"
"35～39歳","24","5","7","14","1","0","1","0","0"
"40～44歳","15","0","5","8","0","0","0","0","0"
"45～49歳","7","7","3","2","0","1","2","0","1"
"50～54歳","6","3","2","2","0","0","6","2","0"
"55～59歳","1","1","1","1","0","0","3","0","0"
"60～64歳","2","0","0","0","0","0","3","2","0"
"65～69歳","0","0","0","0","0","0","11","1","1"
"70歳以上","0","1","0","0","0","0","21","3","1"
"合計","142","34","34","101","1","5","61","22","3"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2001年7月"
"集計期間終了月","2001年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","1","0"
"1～4歳","0","0","0","0","0","0","1","6","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","17","1","2","6","1","0","0","0","0"
"20～24歳","31","13","8","9","8","0","1","0","0"
"25～29歳","24","18","2","8","2","1","1","0","0"
"30～34歳","21","10","1","2","4","1","0","0","0"
"35～39歳","13","3","1","1","2","0","1","0","0"
"40～44歳","1","2","0","0","3","0","0","0","2"
"45～49歳","4","5","0","0","1","1","2","0","0"
"50～54歳","0","1","0","0","1","0","1","2","0"
"55～59歳","0","0","0","0","2","0","4","0","0"
"60～64歳","0","0","0","0","0","0","1","2","0"
"65～69歳","0","0","0","0","0","0","6","0","1"
"70歳以上","0","0","0","0","0","0","8","1","0"
"合計","111","53","14","26","24","3","32","13","3"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2001年7月"
"集計期間終了月","2001年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","1","0"
"1～4歳","0","0","0","0","0","0","4","20","0"
"5～9歳","0","0","0","0","0","0","2","1","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","27","1","6","12","1","0","1","0","0"
"20～24歳","55","16","15","31","8","0","3","0","0"
"25～29歳","59","26","5","35","2","3","3","0","0"
"30～34歳","39","16","3","21","4","3","1","0","0"
"35～39歳","37","8","8","15","3","0","2","0","0"
"40～44歳","16","2","5","8","3","0","0","0","2"
"45～49歳","11","12","3","2","1","2","4","0","1"
"50～54歳","6","4","2","2","1","0","7","4","0"
"55～59歳","1","1","1","1","2","0","7","0","0"
"60～64歳","2","0","0","0","0","0","4","4","0"
"65～69歳","0","0","0","0","0","0","17","1","2"
"70歳以上","0","1","0","0","0","0","29","4","1"
"合計","253","87","48","127","25","8","93","35","6"
"定点数","41","41","41","41","41","41","25","25","25"


