"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年2週
"集計期間終了週",2005年2週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","88","96","184","178"
"RSウイルス感染症","8","3","11","142"
"咽頭結膜熱","10","7","17","142"
"Ａ群溶血性レンサ球菌咽頭炎","40","37","77","142"
"感染性胃腸炎","709","746","1455","142"
"水痘","105","98","203","142"
"手足口病","11","7","18","142"
"伝染性紅斑","18","16","34","142"
"突発性発しん","46","30","76","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","2","0","2","142"
"麻しん（成人麻しん以外）","1","0","1","142"
"流行性耳下腺炎","68","55","123","142"
"不明発しん症","4","2","6","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","5","10","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
