"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年50週"
"集計期間終了週","2012年50週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","25","5","7","19","216","12","4","3","6","0","1","1","0","0","0","1","0","0","2","0","0","","","","","",""
"区南部","13","10","22","12","353","15","13","0","7","0","0","1","2","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","31","2","3","26","356","17","6","0","3","0","0","0","1","0","0","3","0","0","1","0","0","","","","","",""
"区西部","14","8","1","16","293","10","4","0","7","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","16","6","3","19","400","19","7","1","8","0","3","6","1","0","0","4","0","0","0","0","0","","","","","",""
"区東北部","26","6","16","47","433","6","0","0","6","0","0","3","0","0","0","2","0","0","2","1","0","","","","","",""
"区東部","53","9","14","46","392","10","9","0","9","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","6","2","0","5","87","6","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","31","12","16","58","421","34","18","1","11","0","2","7","5","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","4","5","5","16","156","22","0","0","4","0","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","9","4","6","40","257","9","2","1","6","0","0","5","0","0","0","0","0","3","4","0","0","","","","","",""
"北多摩北部","14","8","13","32","181","20","0","4","7","1","0","1","0","0","0","0","0","1","0","0","1","","","","","",""
"島しょ","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","242","77","106","336","3547","181","63","10","75","1","7","29","10","1","0","11","0","5","9","1","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年50週"
"集計期間終了週","2012年50週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","23","7","7","20","169","11","3","4","4","0","1","1","0","1","0","1","0","0","2","0","0","","","","","",""
"区南部","20","5","11","13","313","16","13","2","6","0","0","5","2","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","35","2","2","23","331","17","5","0","4","0","0","2","1","0","0","4","0","0","3","0","0","","","","","",""
"区西部","9","1","1","15","285","13","3","2","9","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","23","2","8","13","389","29","4","2","8","0","2","4","2","0","0","1","0","0","0","0","0","","","","","",""
"区東北部","19","6","12","36","441","10","2","1","4","0","0","5","0","0","0","1","0","0","5","1","0","","","","","",""
"区東部","47","6","8","40","396","19","6","0","7","0","0","1","3","0","0","1","0","0","1","0","0","","","","","",""
"西多摩","3","2","1","4","54","8","0","0","1","0","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","22","12","10","53","425","26","8","1","3","0","3","4","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","4","4","3","21","147","16","0","0","4","0","0","1","1","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","12","1","10","41","206","12","2","1","5","0","1","3","2","0","0","0","0","3","2","0","0","","","","","",""
"北多摩北部","8","10","6","31","167","21","0","4","6","1","2","1","1","1","0","2","0","1","2","0","1","","","","","",""
"島しょ","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","225","58","79","310","3326","200","46","17","61","1","11","32","13","3","0","10","0","5","15","1","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年50週"
"集計期間終了週","2012年50週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","48","12","14","39","385","23","7","7","10","0","1","1","0","1","0","2","0","0","2","0","0","32","20","2","4","4","0"
"区南部","33","15","33","25","666","31","26","2","13","0","0","6","2","1","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","66","4","5","49","687","34","11","0","7","0","0","2","1","0","0","7","0","0","4","0","0","40","25","4","3","3","0"
"区西部","23","9","1","31","578","23","7","2","16","0","1","4","0","0","0","0","0","0","0","0","0","39","25","3","4","4","0"
"区西北部","39","8","11","32","789","48","11","3","16","0","5","10","3","0","0","5","0","0","0","0","0","55","34","6","2","2","0"
"区東北部","45","12","28","83","874","16","2","1","10","0","0","8","0","0","0","3","0","0","7","1","0","40","25","4","1","1","0"
"区東部","100","15","22","86","788","29","15","0","16","0","0","1","4","0","0","1","0","0","1","0","0","41","26","4","1","1","0"
"西多摩","9","4","1","9","141","14","0","0","2","0","1","4","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","53","24","26","111","846","60","26","2","14","0","5","11","6","0","0","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","8","9","8","37","303","38","0","0","8","0","0","2","1","0","0","0","0","2","0","0","0","21","14","2","1","1","0"
"北多摩南部","21","5","16","81","463","21","2","1","11","0","1","8","2","0","0","0","0","3","6","0","0","33","21","3","3","3","0"
"北多摩北部","22","18","19","63","348","41","0","4","13","1","2","2","1","1","0","2","0","2","2","0","1","23","15","2","2","2","0"
"島しょ","0","0","0","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","467","135","184","646","6873","381","107","22","136","1","16","59","20","3","0","20","0","7","22","1","1","418","263","38","25","25","0"


