"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年31週
"集計期間終了週",2009年31週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","153","124","277","286"
"RSウイルス感染症","3","4","7","148"
"咽頭結膜熱","22","17","39","148"
"Ａ群溶血性レンサ球菌咽頭炎","58","37","95","148"
"感染性胃腸炎","246","213","459","148"
"水痘","41","40","81","148"
"手足口病","158","135","293","148"
"伝染性紅斑","15","30","45","148"
"突発性発しん","50","42","92","148"
"百日咳","2","0","2","148"
"ヘルパンギーナ","140","117","257","148"
"流行性耳下腺炎","63","63","126","148"
"不明発しん症","16","10","26","148"
"川崎病","0","2","2","148"
"急性出血性結膜炎","0","2","2","39"
"流行性角結膜炎","9","8","17","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","2","2","24"
"マイコプラズマ肺炎","3","8","11","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
