"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年29週
"集計期間終了週",2008年29週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","5","6","282"
"RSウイルス感染症","0","2","2","147"
"咽頭結膜熱","81","71","152","147"
"Ａ群溶血性レンサ球菌咽頭炎","109","90","199","147"
"感染性胃腸炎","349","232","581","147"
"水痘","83","67","150","147"
"手足口病","159","141","300","147"
"伝染性紅斑","22","17","39","147"
"突発性発しん","48","45","93","147"
"百日咳","2","8","10","147"
"ヘルパンギーナ","538","494","1032","147"
"流行性耳下腺炎","41","46","87","147"
"不明発しん症","17","11","28","147"
"川崎病","0","2","2","147"
"急性出血性結膜炎","0","2","2","39"
"流行性角結膜炎","13","11","24","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","2","0","2","24"
"マイコプラズマ肺炎","3","0","3","24"
"クラミジア肺炎(オウム病は除く)","0","1","1","24"
