"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年45週"
"集計期間終了週","2000年45週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","3","1","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","14","3","5","0","20","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"1歳","0","0","1","0","14","5","10","2","8","0","2","2","1","5","1","0","0","0","0","0","0","0","0","0"
"2歳","1","0","0","0","19","11","12","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0"
"3歳","0","0","0","3","30","9","14","1","0","0","1","1","0","10","0","0","0","1","0","0","0","0","0","0"
"4歳","1","0","1","4","12","10","8","1","0","0","0","2","0","15","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","0","8","16","6","6","2","0","0","0","2","0","15","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","0","4","17","2","4","1","0","0","0","0","0","9","0","0","0","1","0","0","0","0","0","0"
"7歳","0","0","0","11","10","1","1","1","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","1","8","3","0","1","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","1","5","0","2","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","1","17","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","10","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"20～29歳","2","0","1","4","20","0","0","0","0","0","0","2","0","1","0","0","0","5","0","0","0","0","0","0"
"30～39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","8","0","3","37","195","51","64","12","31","0","3","11","2","79","4","0","0","13","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年45週"
"集計期間終了週","2000年45週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","3","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","15","2","1","1","16","1","1","0","0","1","2","0","0","0","0","0","0","0","0","0"
"1歳","0","0","0","0","23","8","4","1","5","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"2歳","1","0","0","0","18","8","11","0","2","0","0","1","0","5","1","0","0","0","0","0","0","0","0","0"
"3歳","0","0","2","0","22","2","9","0","0","0","0","1","1","12","1","0","0","0","0","0","0","0","0","0"
"4歳","0","0","1","5","19","9","4","4","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0"
"5歳","1","0","2","5","12","8","3","2","0","0","0","1","1","6","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","2","9","2","3","3","0","0","1","0","0","6","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","5","11","2","0","1","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","3","4","2","0","0","0","0","1","1","1","4","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","0","6","2","0","0","0","0","0","1","0","3","1","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","1","17","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"15～19歳","2","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","0","1","3","39","1","1","0","0","0","0","1","0","4","2","0","0","4","0","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","6","0","7","24","203","47","41","13","24","1","3","6","5","66","8","0","0","8","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年45週"
"集計期間終了週","2000年45週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","6","2","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","29","5","6","1","36","1","1","1","0","1","4","0","0","0","0","0","0","0","0","0"
"1歳","0","0","1","0","37","13","14","3","13","0","2","2","2","6","2","0","0","0","0","0","0","0","0","0"
"2歳","2","0","0","0","37","19","23","0","2","0","0","1","1","10","1","0","0","0","0","0","0","0","0","0"
"3歳","0","0","2","3","52","11","23","1","0","0","1","2","1","22","1","0","0","1","0","0","0","0","0","0"
"4歳","1","0","2","9","31","19","12","5","0","0","0","2","0","31","0","0","0","0","0","0","0","0","0","0"
"5歳","1","0","2","13","28","14","9","4","0","0","0","3","1","21","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","1","6","26","4","7","4","0","0","1","0","0","15","0","0","0","1","0","0","0","0","0","0"
"7歳","0","0","0","16","21","3","1","2","0","0","0","1","1","11","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","4","12","5","0","1","0","0","1","1","1","9","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","1","11","2","2","2","0","0","0","1","0","5","1","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","2","34","0","0","2","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"15～19歳","2","0","0","0","15","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"20～29歳","3","0","2","7","59","1","1","0","0","0","0","3","0","5","2","0","0","9","0","0","0","0","0","0"
"30～39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","14","0","10","61","398","98","105","25","55","1","6","17","7","145","12","0","0","21","0","0","0","0","0","0"
"定点数","178","142","142","142","142","142","142","142","142","142","142","142","142","142","142","142","14","14","25","25","25","25","25","25"


