"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年49週
"集計期間終了週",2010年49週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","146","155","301","289"
"RSウイルス感染症","62","46","108","150"
"咽頭結膜熱","43","46","89","150"
"Ａ群溶血性レンサ球菌咽頭炎","185","200","385","150"
"感染性胃腸炎","1478","1424","2902","150"
"水痘","123","128","251","150"
"手足口病","12","7","19","150"
"伝染性紅斑","60","42","102","150"
"突発性発しん","44","37","81","150"
"百日咳","0","1","1","150"
"ヘルパンギーナ","7","8","15","150"
"流行性耳下腺炎","28","28","56","150"
"不明発しん症","4","5","9","150"
"川崎病","2","1","3","150"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","19","18","37","38"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","0","0","0","23"
"マイコプラズマ肺炎","7","7","14","23"
"クラミジア肺炎(オウム病は除く)","0","1","1","23"
