"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年28週
"集計期間終了週",2004年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","1","4","5","142"
"咽頭結膜熱","79","75","154","142"
"Ａ群溶血性レンサ球菌咽頭炎","54","46","100","142"
"感染性胃腸炎","209","197","406","142"
"水痘","55","34","89","142"
"手足口病","116","83","199","142"
"伝染性紅斑","41","44","85","142"
"突発性発しん","41","47","88","142"
"百日咳","0","0","0","142"
"風しん","4","2","6","142"
"ヘルパンギーナ","398","386","784","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","39","30","69","142"
"不明発しん症","10","17","27","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","11","3","14","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","5","7","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","2","3","25"
