"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2024年9月"
"集計期間終了月","2024年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","0","0","0","0","0","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","0","0","0","0","0","0","0","0","0"
"20～24歳","19","4","4","7","0","0","0","0","0"
"25～29歳","31","5","6","10","0","0","0","0","0"
"30～34歳","20","1","8","8","0","0","0","0","0"
"35～39歳","18","4","5","8","0","0","0","0","0"
"40～44歳","10","3","1","3","0","0","1","0","0"
"45～49歳","17","4","4","3","0","0","0","0","0"
"50～54歳","3","3","1","0","0","0","0","0","0"
"55～59歳","3","2","2","1","0","0","2","0","0"
"60～64歳","1","0","0","0","0","0","6","0","0"
"65～69歳","1","2","1","2","0","0","5","1","0"
"70歳以上","0","0","1","0","0","0","18","0","1"
"合計","123","28","33","42","0","0","36","1","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2024年9月"
"集計期間終了月","2024年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1～4歳","0","0","0","0","0","0","2","0","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","8","0","0","2","0","0","0","0","0"
"20～24歳","37","3","8","4","3","0","0","0","0"
"25～29歳","40","6","2","4","0","0","0","0","0"
"30～34歳","13","2","1","3","1","0","0","0","0"
"35～39歳","8","2","3","1","0","0","0","0","0"
"40～44歳","3","1","0","0","2","0","0","0","0"
"45～49歳","3","0","1","1","1","0","0","0","0"
"50～54歳","1","1","0","3","1","0","0","0","0"
"55～59歳","0","0","1","0","0","0","1","0","0"
"60～64歳","2","2","0","0","0","0","0","0","0"
"65～69歳","0","0","0","0","0","0","1","0","0"
"70歳以上","0","0","0","0","0","0","15","0","0"
"合計","115","17","16","18","8","0","21","0","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2024年9月"
"集計期間終了月","2024年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","2","0","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","8","0","0","2","0","0","0","0","0"
"20～24歳","56","7","12","11","3","0","0","0","0"
"25～29歳","71","11","8","14","0","0","0","0","0"
"30～34歳","33","3","9","11","1","0","0","0","0"
"35～39歳","26","6","8","9","0","0","0","0","0"
"40～44歳","13","4","1","3","2","0","1","0","0"
"45～49歳","20","4","5","4","1","0","0","0","0"
"50～54歳","4","4","1","3","1","0","0","0","0"
"55～59歳","3","2","3","1","0","0","3","0","0"
"60～64歳","3","2","0","0","0","0","6","0","0"
"65～69歳","1","2","1","2","0","0","6","1","0"
"70歳以上","0","0","1","0","0","0","33","0","1"
"合計","238","45","49","60","8","0","57","1","1"
"定点数","55","55","55","55","55","55","25","25","25"


