"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年46週
"集計期間終了週",2004年46週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","25","26","51","178"
"RSウイルス感染症","5","4","9","142"
"咽頭結膜熱","6","10","16","142"
"Ａ群溶血性レンサ球菌咽頭炎","45","40","85","142"
"感染性胃腸炎","289","249","538","142"
"水痘","65","59","124","142"
"手足口病","94","84","178","142"
"伝染性紅斑","12","6","18","142"
"突発性発しん","38","34","72","142"
"百日咳","0","0","0","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","7","3","10","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","54","46","100","142"
"不明発しん症","1","3","4","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","2","7","14"
"細菌性髄膜炎","1","2","3","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","3","9","12","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
