"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2014年12月"
"集計期間終了月","2014年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","10","1","3","13","0","0","1","0","0","",""
"中央区","8","5","3","1","0","0","0","0","0","",""
"みなと","3","35","11","2","0","0","4","0","0","",""
"新宿区","22","8","23","17","0","8","7","2","0","",""
"文京","4","1","1","4","0","0","1","0","1","",""
"台東","1","1","0","0","0","0","0","0","0","",""
"墨田区","1","1","1","2","0","0","7","1","0","",""
"江東区","5","5","1","7","0","0","0","0","0","",""
"品川区","8","2","2","4","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","2","0","0","0","0","0","2","0","0","",""
"世田谷","0","0","0","0","0","0","1","0","0","",""
"渋谷区","1","1","0","0","0","0","0","0","0","",""
"中野区","1","0","0","1","0","0","0","0","0","",""
"杉並","3","0","0","1","0","0","1","0","0","",""
"池袋","11","2","3","6","0","1","1","3","0","",""
"北区","1","0","0","1","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","3","0","1","1","0","0","4","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","1","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","2","0","0","",""
"江戸川","2","1","0","1","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","2","0","0","",""
"町田市","0","1","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","1","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","13","0","1","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","88","64","49","61","0","9","46","6","2","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2014年12月"
"集計期間終了月","2014年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","1","0","0","0","0","0","0","0","0","",""
"中央区","1","0","0","0","0","0","0","0","0","",""
"みなと","2","6","4","0","1","2","0","0","0","",""
"新宿区","7","4","13","3","2","0","6","1","0","",""
"文京","0","0","0","0","0","0","2","0","0","",""
"台東","31","5","2","33","2","1","0","0","0","",""
"墨田区","3","0","0","0","0","0","0","0","0","",""
"江東区","1","0","0","1","0","0","0","0","0","",""
"品川区","0","3","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","7","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","5","1","0","",""
"渋谷区","8","4","0","0","0","0","0","0","0","",""
"中野区","1","0","0","0","2","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","3","2","1","0","3","0","1","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","2","2","0","0","0","0","0","0","0","",""
"板橋区","2","3","0","1","0","0","1","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","4","1","0","0","0","1","0","0","0","",""
"葛飾区","0","0","0","0","0","0","1","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子市","4","0","0","0","2","0","0","0","0","",""
"町田市","4","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","10","1","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","8","0","0","",""
"多摩小平","1","0","0","0","0","0","0","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","92","31","20","38","12","4","24","3","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2014年12月"
"集計期間終了月","2014年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","11","1","3","13","0","0","1","0","0","2","2"
"中央区","9","5","3","1","0","0","0","0","0","3","0"
"みなと","5","41","15","2","1","2","4","0","0","2","1"
"新宿区","29","12","36","20","2","8","13","3","0","7","2"
"文京","4","1","1","4","0","0","3","0","1","1","1"
"台東","32","6","2","33","2","1","0","0","0","2","0"
"墨田区","4","1","1","2","0","0","7","1","0","2","1"
"江東区","6","5","1","8","0","0","0","0","0","2","0"
"品川区","8","5","2","4","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","9","0","0","0","0","0","2","0","0","2","1"
"世田谷","0","0","0","0","0","0","6","1","0","0","2"
"渋谷区","9","5","0","0","0","0","0","0","0","3","1"
"中野区","2","0","0","1","2","0","0","0","0","2","0"
"杉並","3","0","0","1","0","0","1","0","0","2","2"
