"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年7週
"集計期間終了週",2021年7週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","1","2","407"
"RSウイルス感染症","6","10","16","254"
"咽頭結膜熱","10","12","22","254"
"Ａ群溶血性レンサ球菌咽頭炎","43","47","90","254"
"感染性胃腸炎","384","337","721","254"
"水痘","11","6","17","254"
"手足口病","4","2","6","254"
"伝染性紅斑","4","4","8","254"
"突発性発しん","52","55","107","254"
"ヘルパンギーナ","3","2","5","254"
"流行性耳下腺炎","5","3","8","254"
"不明発しん症","1","7","8","254"
"川崎病","3","2","5","254"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","0","0","0","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","2","3","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
