"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2019年29週"
"集計期間終了週","2019年29週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","4","0","4","15","0","23","0","0","4","0","1","0","0","3","0","0","0","0","0","0","","","","","",""
"みなと","2","11","0","6","15","0","36","0","3","12","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","2","5","2","5","16","1","40","0","1","14","0","1","0","0","0","0","0","0","0","1","0","","","","","",""
"文京","1","1","0","2","5","1","55","0","3","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","3","0","1","21","1","32","1","2","12","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","3","0","2","4","0","33","1","0","2","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","0","3","1","7","25","1","68","0","0","22","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","3","1","6","12","0","45","0","0","16","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","3","1","9","7","0","62","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","10","2","16","35","5","125","2","4","23","3","1","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","6","4","7","19","29","1","93","1","2","37","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","4","0","27","0","1","4","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","1","0","1","8","8","2","95","6","4","20","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","6","3","9","29","3","65","1","3","14","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","7","0","5","0","0","13","0","0","4","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","2","8","1","61","1","3","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","10","0","6","15","1","47","4","1","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
