"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年2週"
"集計期間終了週","2024年2週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","5","7","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"～1歳","26","25","0","5","2","58","0","1","0","4","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"1歳","57","37","3","11","6","165","0","1","0","20","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","1","1","1","0","0","1"
"2歳","63","25","0","15","24","117","0","3","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","100","16","0","14","27","112","1","3","4","4","0","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"4歳","86","16","0","18","36","78","2","3","2","1","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"5歳","107","18","0","18","43","78","4","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","88","17","0","13","45","66","3","2","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","67","14","0","6","44","54","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","79","16","0","6","33","57","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","79","13","0","3","36","36","3","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","289","71","0","3","76","114","4","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"15～19歳","205","72","0","1","8","37","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","281","148","0","3","19","92","0","1","0","0","1","1","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30～39歳","177","121","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","1","0","1","0","0","0","1","0","0","1"
"40～49歳","152","161","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"50～59歳","139","145","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","5","0","0","0","0","0","1","0","1","0","4"
"60～69歳","67","86","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","11","3","1","2","0","0","2","2","0","0","11"
"70～79歳","30","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","21","1","0","0","0","0","2","0","4","1","17"
"80歳以上","14","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","37","0","0","1","0","0","9","1","8","1","28"
"合計","2111","1112","4","116","399","1074","23","17","11","36","3","8","2","1","1","12","0","0","1","0","0","36","79","5","1","5","0","1","27","5","13","2","65"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年2週"
"集計期間終了週","2024年2週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","4","8","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"～1歳","18","18","0","10","1","42","0","0","1","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","51","21","1","12","9","145","3","2","1","14","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1"
"2歳","76","18","0","15","13","95","4","2","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","83","22","0","17","26","88","1","1","1","1","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"4歳","81","17","0","15","39","72","2","3","2","1","0","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"5歳","90","14","0","13","45","74","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0"
"6歳","89","17","0","9","42","49","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"7歳","74","16","0","10","32","51","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","55","17","0","6","30","44","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","75","17","0","6","25","39","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","285","95","0","7","47","89","4","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","192","61","0","0","6","32","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","1","0","1","0","1"
"20～29歳","246","149","0","7","30","154","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30～39歳","181","158","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","3","1","1","0","0","0","0","0","0","0","3"
"40～49歳","197","171","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"50～59歳","159","180","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"60～69歳","71","92","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","6","1","0","1","0","0","2","1","0","0","6"
"70～79歳","34","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","0","0","1","1","0","1","1","1","0","7"
"80歳以上","20","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","32","1","0","0","0","0","8","0","5","1","26"
"合計","2081","1227","1","127","346","982","27","8","15","27","1","8","0","2","0","12","0","0","0","0","0","24","59","4","1","3","1","0","19","3","7","2","50"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年2週"
"集計期間終了週","2024年2週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","9","15","1","0","1","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"～1歳","44","43","0","15","3","100","0","1","1","10","2","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"1歳","108","58","4","23","15","310","3","3","1","34","0","0","0","0","0","1","0","0","0","0","0","2","3","0","0","1","0","1","1","1","0","1","2"
"2歳","139","43","0","30","37","212","4","5","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","183","38","0","31","53","200","2","4","5","5","0","5","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"4歳","167","33","0","33","75","150","4","6","4","2","0","4","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"5歳","197","32","0","31","88","152","7","2","4","2","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0"
"6歳","177","34","0","22","87","115","4","2","1","1","0","1","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"7歳","141","30","0","16","76","105","7","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","134","33","0","12","63","101","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","154","30","0","9","61","75","6","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","574","166","0","10","123","203","8","0","0","0","0","3","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"15～19歳","397","133","0","1","14","69","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","1","2","0","0","0","0","0","1","0","1","0","1"
"20～29歳","527","297","0","10","49","246","0","1","0","0","1","2","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"30～39歳","358","279","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","2","4","2","1","1","0","0","0","1","0","0","4"
"40～49歳","349","332","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2","4","0","0","0","0","0","2","0","0","0","4"
"50～59歳","298","325","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","3","7","0","0","0","0","0","3","0","1","0","6"
"60～69歳","138","178","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","10","17","4","1","3","0","0","4","3","0","0","17"
"70～79歳","64","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","29","1","0","1","1","0","3","1","5","1","24"
